OrdenID,LineaID,ServicioID,Servicio,FamiliaServicio,Averia,HorasManoObra,PrecioHora,PiezasCoste
2001012,1,S006,ITV precheck,Inspección,Inspección,0.88,47.25,3.53
2001013,1,S006,ITV precheck,Inspección,Inspección,1.07,45.0,8.09
2001014,1,S007,Neumáticos,Ruedas,Ruedas,1.3,55.0,216.74
2001015,1,S006,ITV precheck,Inspección,Inspección,0.94,44.89,12.62
2001016,1,S002,Pastillas freno,Frenos,Frenos,1.01,50.0,87.31
2001017,1,S003,Discos freno,Frenos,Frenos,1.76,54.86,68.14
2001018,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.13,60.0,8.17
2001018,2,S007,Neumáticos,Ruedas,Ruedas,1.31,55.0,304.93
2001019,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.55,44.89,29.98
2001020,1,S002,Pastillas freno,Frenos,Frenos,0.74,50.0,83.6
2001021,1,S005,Aire acondicionado,Climatización,Climatización,1.9,60.0,134.93
2001022,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.98,47.25,20.55
2001022,2,S006,ITV precheck,Inspección,Inspección,0.88,45.0,11.79
2001023,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.64,44.89,29.58
2001024,1,S002,Pastillas freno,Frenos,Frenos,1.51,49.88,36.99
2001024,2,S006,ITV precheck,Inspección,Inspección,0.81,49.61,16.99
2001025,1,S007,Neumáticos,Ruedas,Ruedas,1.37,55.0,316.15
2001026,1,S004,Batería,Electricidad,Electricidad,0.88,50.0,141.88
2001026,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.68,42.75,39.75
2001027,1,S007,Neumáticos,Ruedas,Ruedas,1.79,54.86,186.97
2001028,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,47.25,29.63
2001029,1,S004,Batería,Electricidad,Electricidad,0.7,49.88,150.14
2001030,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.9,49.61,29.09
2001030,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.01,63.0,9.55
2001030,3,S002,Pastillas freno,Frenos,Frenos,1.61,55.12,39.83
2001031,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.55,66.15,31.15
2001032,1,S003,Discos freno,Frenos,Frenos,1.79,60.64,72.98
2001033,1,S004,Batería,Electricidad,Electricidad,0.56,47.5,73.19
2001034,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.4,63.0,21.12
2001034,2,S005,Aire acondicionado,Climatización,Climatización,1.88,63.0,100.85
2001035,1,S006,ITV precheck,Inspección,Inspección,0.73,45.0,8.78
2001036,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.82,44.89,38.64
2001036,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.91,63.0,35.63
2001037,1,S007,Neumáticos,Ruedas,Ruedas,1.6,52.25,286.49
2001038,1,S003,Discos freno,Frenos,Frenos,1.85,52.25,60.52
2001039,1,S005,Aire acondicionado,Climatización,Climatización,1.78,57.0,214.5
2001040,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.1,57.0,55.27
2001041,1,S005,Aire acondicionado,Climatización,Climatización,2.1,60.0,84.34
2001041,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.74,45.0,26.72
2001042,1,S002,Pastillas freno,Frenos,Frenos,1.28,49.88,52.09
2001043,1,S002,Pastillas freno,Frenos,Frenos,1.44,50.0,56.06
2001044,1,S003,Discos freno,Frenos,Frenos,1.54,57.75,137.18
2001045,1,S003,Discos freno,Frenos,Frenos,1.75,55.0,120.66
2001046,1,S005,Aire acondicionado,Climatización,Climatización,2.06,63.0,225.63
2001047,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.68,63.0,5.01
2001048,1,S006,ITV precheck,Inspección,Inspección,0.94,47.25,16.62
2001049,1,S006,ITV precheck,Inspección,Inspección,0.87,42.75,4.86
2001050,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.1,63.0,44.87
2001051,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,47.25,37.27
2001051,2,S004,Batería,Electricidad,Electricidad,0.74,55.12,142.01
2001052,1,S006,ITV precheck,Inspección,Inspección,1.1,47.25,13.38
2001053,1,S002,Pastillas freno,Frenos,Frenos,1.21,52.5,34.56
2001054,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.75,60.0,43.15
2001055,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.3,47.25,30.3
2001055,2,S007,Neumáticos,Ruedas,Ruedas,1.82,57.75,359.14
2001056,1,S004,Batería,Electricidad,Electricidad,0.73,52.5,173.48
2001057,1,S004,Batería,Electricidad,Electricidad,1.29,50.0,77.3
2001058,1,S004,Batería,Electricidad,Electricidad,0.85,52.5,127.76
2001059,1,S002,Pastillas freno,Frenos,Frenos,1.15,52.5,40.22
2001060,1,S007,Neumáticos,Ruedas,Ruedas,1.59,55.0,196.48
2001061,1,S004,Batería,Electricidad,Electricidad,0.3,52.5,154.93
2001062,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.06,63.0,14.9
2001062,2,S002,Pastillas freno,Frenos,Frenos,1.18,52.5,83.48
2001063,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.24,60.0,35.43
2001063,2,S006,ITV precheck,Inspección,Inspección,0.7,45.0,19.5
2001064,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.92,63.0,9.16
2001064,2,S005,Aire acondicionado,Climatización,Climatización,2.3,60.0,99.0
2001065,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.63,59.85,16.79
2001065,2,S002,Pastillas freno,Frenos,Frenos,0.85,52.5,45.8
2001066,1,S007,Neumáticos,Ruedas,Ruedas,1.34,57.75,269.17
2001066,2,S005,Aire acondicionado,Climatización,Climatización,2.05,63.0,220.56
2001067,1,S006,ITV precheck,Inspección,Inspección,1.04,45.0,9.04
2001068,1,S007,Neumáticos,Ruedas,Ruedas,1.55,54.86,262.38
2001068,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.62,49.61,39.12
2001069,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.94,44.89,29.13
2001069,2,S005,Aire acondicionado,Climatización,Climatización,2.0,63.0,133.18
2001070,1,S007,Neumáticos,Ruedas,Ruedas,1.7,57.75,242.41
2001071,1,S005,Aire acondicionado,Climatización,Climatización,1.86,57.0,120.91
2001072,1,S007,Neumáticos,Ruedas,Ruedas,1.32,57.75,291.05
2001073,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.42,47.25,23.13
2001074,1,S004,Batería,Electricidad,Electricidad,0.35,47.5,101.15
2001075,1,S002,Pastillas freno,Frenos,Frenos,1.17,47.5,48.49
2001076,1,S003,Discos freno,Frenos,Frenos,1.57,54.86,146.88
2001076,2,S002,Pastillas freno,Frenos,Frenos,0.95,52.5,76.27
2001077,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.51,47.25,21.24
2001078,1,S006,ITV precheck,Inspección,Inspección,0.77,49.61,12.04
2001078,2,S007,Neumáticos,Ruedas,Ruedas,1.49,54.86,139.7
2001079,1,S005,Aire acondicionado,Climatización,Climatización,2.28,63.0,80.08
2001080,1,S005,Aire acondicionado,Climatización,Climatización,2.04,60.0,177.14
2001081,1,S002,Pastillas freno,Frenos,Frenos,1.02,49.88,72.88
2001081,2,S006,ITV precheck,Inspección,Inspección,0.74,44.89,2.66
2001082,1,S007,Neumáticos,Ruedas,Ruedas,1.34,55.0,154.63
2001083,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.0,59.85,38.85
2001083,2,S005,Aire acondicionado,Climatización,Climatización,2.42,66.15,128.97
2001083,3,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.83,47.25,36.51
2001084,1,S004,Batería,Electricidad,Electricidad,0.75,50.0,126.14
2001084,2,S006,ITV precheck,Inspección,Inspección,0.93,47.25,11.59
2001085,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.78,45.0,21.17
2001086,1,S007,Neumáticos,Ruedas,Ruedas,2.08,52.25,171.06
2001087,1,S003,Discos freno,Frenos,Frenos,2.03,55.0,121.15
2001088,1,S007,Neumáticos,Ruedas,Ruedas,1.52,55.0,289.89
2001088,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.83,47.25,39.29
2001088,3,S005,Aire acondicionado,Climatización,Climatización,2.19,60.0,191.43
2001089,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.07,44.89,21.35
2001090,1,S003,Discos freno,Frenos,Frenos,2.07,57.75,137.48
2001090,2,S007,Neumáticos,Ruedas,Ruedas,1.68,57.75,123.69
2001090,3,S004,Batería,Electricidad,Electricidad,0.71,55.12,140.43
2001091,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.86,66.15,18.37
2001091,2,S004,Batería,Electricidad,Electricidad,0.64,49.88,136.51
2001092,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.19,60.0,45.27
2001093,1,S004,Batería,Electricidad,Electricidad,0.69,55.12,105.03
2001094,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.95,44.89,28.49
2001095,1,S007,Neumáticos,Ruedas,Ruedas,1.44,52.25,282.03
2001096,1,S003,Discos freno,Frenos,Frenos,1.59,52.25,91.06
2001097,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.09,63.0,25.23
2001097,2,S002,Pastillas freno,Frenos,Frenos,1.35,55.12,67.4
2001098,1,S005,Aire acondicionado,Climatización,Climatización,1.75,63.0,100.37
2001099,1,S002,Pastillas freno,Frenos,Frenos,1.08,47.5,60.9
2001100,1,S002,Pastillas freno,Frenos,Frenos,1.25,52.5,31.45
2001101,1,S002,Pastillas freno,Frenos,Frenos,1.07,49.88,59.92
2001102,1,S003,Discos freno,Frenos,Frenos,2.03,55.0,99.53
2001102,2,S004,Batería,Electricidad,Electricidad,0.68,50.0,154.71
2001103,1,S005,Aire acondicionado,Climatización,Climatización,2.09,66.15,106.21
2001104,1,S004,Batería,Electricidad,Electricidad,0.66,52.5,137.38
2001105,1,S006,ITV precheck,Inspección,Inspección,0.53,44.89,18.54
2001106,1,S002,Pastillas freno,Frenos,Frenos,1.67,52.5,61.0
2001106,2,S007,Neumáticos,Ruedas,Ruedas,1.21,55.0,328.26
2001106,3,S004,Batería,Electricidad,Electricidad,0.43,50.0,138.48
2001107,1,S004,Batería,Electricidad,Electricidad,0.73,47.5,118.71
2001107,2,S002,Pastillas freno,Frenos,Frenos,1.2,50.0,81.92
2001107,3,S007,Neumáticos,Ruedas,Ruedas,1.73,55.0,290.91
2001108,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.66,45.0,19.01
2001109,1,S007,Neumáticos,Ruedas,Ruedas,1.19,57.75,174.42
2001110,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.87,60.0,58.08
2001111,1,S003,Discos freno,Frenos,Frenos,2.0,57.75,87.64
2001111,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.83,44.89,28.68
2001112,1,S002,Pastillas freno,Frenos,Frenos,1.35,50.0,45.44
2001112,2,S004,Batería,Electricidad,Electricidad,0.52,50.0,156.57
2001112,3,S003,Discos freno,Frenos,Frenos,1.82,52.25,82.19
2001113,1,S005,Aire acondicionado,Climatización,Climatización,2.13,63.0,100.06
2001113,2,S003,Discos freno,Frenos,Frenos,2.18,54.86,109.94
2001114,1,S007,Neumáticos,Ruedas,Ruedas,1.5,57.75,123.91
2001115,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.5,47.25,26.46
2001116,1,S004,Batería,Electricidad,Electricidad,0.44,50.0,149.21
2001117,1,S007,Neumáticos,Ruedas,Ruedas,1.49,60.64,322.41
2001117,2,S005,Aire acondicionado,Climatización,Climatización,1.53,63.0,180.33
2001117,3,S004,Batería,Electricidad,Electricidad,0.6,55.12,127.96
2001118,1,S007,Neumáticos,Ruedas,Ruedas,1.54,57.75,139.87
2001119,1,S003,Discos freno,Frenos,Frenos,1.72,57.75,63.64
2001120,1,S005,Aire acondicionado,Climatización,Climatización,2.08,63.0,212.06
2001120,2,S002,Pastillas freno,Frenos,Frenos,1.38,52.5,44.2
2001121,1,S004,Batería,Electricidad,Electricidad,0.51,50.0,157.37
2001122,1,S004,Batería,Electricidad,Electricidad,0.93,52.5,93.17
2001123,1,S005,Aire acondicionado,Climatización,Climatización,2.04,59.85,89.31
2001124,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.19,45.0,21.03
2001125,1,S007,Neumáticos,Ruedas,Ruedas,1.18,60.64,290.84
2001126,1,S005,Aire acondicionado,Climatización,Climatización,1.52,63.0,147.55
2001127,1,S007,Neumáticos,Ruedas,Ruedas,1.19,60.64,169.37
2001128,1,S004,Batería,Electricidad,Electricidad,0.5,52.5,146.45
2001129,1,S005,Aire acondicionado,Climatización,Climatización,2.42,60.0,111.03
2001130,1,S007,Neumáticos,Ruedas,Ruedas,1.63,57.75,129.45
2001131,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.02,63.0,23.74
2001132,1,S002,Pastillas freno,Frenos,Frenos,1.44,55.12,77.82
2001133,1,S005,Aire acondicionado,Climatización,Climatización,1.96,63.0,220.95
2001133,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.17,66.15,1.93
2001134,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.17,63.0,23.71
2001135,1,S004,Batería,Electricidad,Electricidad,0.5,49.88,123.41
2001136,1,S003,Discos freno,Frenos,Frenos,2.06,55.0,81.29
2001137,1,S002,Pastillas freno,Frenos,Frenos,0.99,52.5,54.56
2001137,2,S005,Aire acondicionado,Climatización,Climatización,2.37,60.0,139.75
2001138,1,S006,ITV precheck,Inspección,Inspección,1.03,47.25,18.88
2001139,1,S006,ITV precheck,Inspección,Inspección,1.05,44.89,6.54
2001139,2,S002,Pastillas freno,Frenos,Frenos,1.29,52.5,61.85
2001140,1,S006,ITV precheck,Inspección,Inspección,0.92,45.0,14.41
2001141,1,S002,Pastillas freno,Frenos,Frenos,0.9,52.5,44.3
2001142,1,S005,Aire acondicionado,Climatización,Climatización,2.19,60.0,209.41
2001143,1,S005,Aire acondicionado,Climatización,Climatización,1.94,57.0,103.41
2001143,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.09,57.0,22.89
2001144,1,S005,Aire acondicionado,Climatización,Climatización,1.86,63.0,165.87
2001145,1,S002,Pastillas freno,Frenos,Frenos,1.52,52.5,69.51
2001145,2,S005,Aire acondicionado,Climatización,Climatización,2.42,66.15,169.77
2001146,1,S003,Discos freno,Frenos,Frenos,2.0,57.75,148.12
2001147,1,S004,Batería,Electricidad,Electricidad,1.05,52.5,147.28
2001148,1,S005,Aire acondicionado,Climatización,Climatización,2.02,63.0,157.98
2001148,2,S006,ITV precheck,Inspección,Inspección,0.9,49.61,16.03
2001149,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.69,45.0,22.12
2001150,1,S005,Aire acondicionado,Climatización,Climatización,1.25,63.0,118.31
2001150,2,S007,Neumáticos,Ruedas,Ruedas,1.56,60.64,345.67
2001150,3,S003,Discos freno,Frenos,Frenos,2.23,57.75,142.21
2001151,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.96,45.0,20.39
2001152,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.98,45.0,21.65
2001152,2,S004,Batería,Electricidad,Electricidad,0.3,50.0,85.97
2001152,3,S005,Aire acondicionado,Climatización,Climatización,2.04,57.0,152.97
2001153,1,S005,Aire acondicionado,Climatización,Climatización,1.95,63.0,102.94
2001153,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.86,59.85,47.08
2001154,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.25,63.0,59.6
2001155,1,S005,Aire acondicionado,Climatización,Climatización,1.94,60.0,181.31
2001155,2,S006,ITV precheck,Inspección,Inspección,0.65,47.25,17.49
2001156,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.01,63.0,11.71
2001156,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.82,47.25,27.19
2001157,1,S006,ITV precheck,Inspección,Inspección,0.97,47.25,3.7
2001157,2,S004,Batería,Electricidad,Electricidad,0.79,52.5,94.27
2001158,1,S007,Neumáticos,Ruedas,Ruedas,1.59,54.86,255.21
2001159,1,S007,Neumáticos,Ruedas,Ruedas,1.65,57.75,292.22
2001159,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,66.15,55.1
2001160,1,S003,Discos freno,Frenos,Frenos,1.51,54.86,80.23
2001161,1,S002,Pastillas freno,Frenos,Frenos,1.47,47.5,32.16
2001161,2,S006,ITV precheck,Inspección,Inspección,0.99,47.25,2.43
2001162,1,S007,Neumáticos,Ruedas,Ruedas,1.61,57.75,222.58
2001162,2,S006,ITV precheck,Inspección,Inspección,1.26,42.75,16.07
2001163,1,S004,Batería,Electricidad,Electricidad,0.54,50.0,111.42
2001163,2,S006,ITV precheck,Inspección,Inspección,0.98,45.0,9.4
2001164,1,S007,Neumáticos,Ruedas,Ruedas,1.23,57.75,281.42
2001165,1,S003,Discos freno,Frenos,Frenos,1.47,54.86,102.34
2001165,2,S002,Pastillas freno,Frenos,Frenos,1.05,52.5,64.1
2001166,1,S003,Discos freno,Frenos,Frenos,1.74,55.0,158.85
2001167,1,S002,Pastillas freno,Frenos,Frenos,1.14,50.0,62.19
2001168,1,S005,Aire acondicionado,Climatización,Climatización,2.15,57.0,93.69
2001168,2,S003,Discos freno,Frenos,Frenos,1.83,55.0,118.75
2001169,1,S003,Discos freno,Frenos,Frenos,1.58,52.25,104.5
2001170,1,S003,Discos freno,Frenos,Frenos,1.82,55.0,66.02
2001171,1,S002,Pastillas freno,Frenos,Frenos,0.69,49.88,59.26
2001172,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.68,42.75,25.93
2001172,2,S003,Discos freno,Frenos,Frenos,1.56,52.25,95.33
2001173,1,S006,ITV precheck,Inspección,Inspección,0.98,44.89,15.52
2001174,1,S007,Neumáticos,Ruedas,Ruedas,1.21,57.75,131.14
2001175,1,S007,Neumáticos,Ruedas,Ruedas,1.19,54.86,255.33
2001175,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.13,49.61,18.52
2001175,3,S005,Aire acondicionado,Climatización,Climatización,2.01,63.0,114.97
2001176,1,S003,Discos freno,Frenos,Frenos,1.45,57.75,85.75
2001177,1,S002,Pastillas freno,Frenos,Frenos,1.28,47.5,36.19
2001178,1,S005,Aire acondicionado,Climatización,Climatización,2.32,57.0,230.45
2001178,2,S002,Pastillas freno,Frenos,Frenos,1.62,52.5,56.89
2001179,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.3,47.25,27.87
2001179,2,S005,Aire acondicionado,Climatización,Climatización,1.59,63.0,195.06
2001180,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.79,49.61,29.9
2001180,2,S004,Batería,Electricidad,Electricidad,0.3,55.12,163.07
2001181,1,S007,Neumáticos,Ruedas,Ruedas,1.5,57.75,174.41
2001182,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.22,60.0,10.62
2001182,2,S007,Neumáticos,Ruedas,Ruedas,1.28,55.0,253.49
2001183,1,S002,Pastillas freno,Frenos,Frenos,0.77,50.0,35.31
2001183,2,S007,Neumáticos,Ruedas,Ruedas,1.91,57.75,147.91
2001184,1,S004,Batería,Electricidad,Electricidad,0.6,47.5,93.77
2001184,2,S007,Neumáticos,Ruedas,Ruedas,1.43,57.75,281.04
2001185,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.87,49.61,30.01
2001186,1,S006,ITV precheck,Inspección,Inspección,0.75,42.75,14.7
2001187,1,S004,Batería,Electricidad,Electricidad,0.54,50.0,79.07
2001187,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.88,42.75,26.28
2001188,1,S005,Aire acondicionado,Climatización,Climatización,1.73,60.0,165.76
2001189,1,S006,ITV precheck,Inspección,Inspección,1.25,47.25,6.51
2001189,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.4,60.0,43.5
2001190,1,S004,Batería,Electricidad,Electricidad,0.7,52.5,108.86
2001190,2,S005,Aire acondicionado,Climatización,Climatización,1.89,60.0,160.86
2001191,1,S004,Batería,Electricidad,Electricidad,0.82,52.5,82.34
2001192,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,60.0,38.74
2001192,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,45.0,19.33
2001193,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.21,63.0,53.09
2001193,2,S004,Batería,Electricidad,Electricidad,0.99,55.12,121.28
2001194,1,S007,Neumáticos,Ruedas,Ruedas,1.46,57.75,151.46
2001194,2,S004,Batería,Electricidad,Electricidad,1.05,49.88,75.66
2001195,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.37,47.25,35.49
2001196,1,S005,Aire acondicionado,Climatización,Climatización,1.94,63.0,93.67
2001196,2,S004,Batería,Electricidad,Electricidad,0.44,52.5,120.98
2001197,1,S004,Batería,Electricidad,Electricidad,0.3,52.5,146.62
2001198,1,S006,ITV precheck,Inspección,Inspección,1.18,47.25,16.69
2001198,2,S003,Discos freno,Frenos,Frenos,1.38,57.75,132.81
2001199,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,63.0,41.35
2001200,1,S004,Batería,Electricidad,Electricidad,0.82,52.5,109.96
2001200,2,S006,ITV precheck,Inspección,Inspección,1.37,47.25,15.04
2001201,1,S005,Aire acondicionado,Climatización,Climatización,2.15,63.0,162.7
2001201,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.88,47.25,21.8
2001202,1,S002,Pastillas freno,Frenos,Frenos,1.23,50.0,87.7
2001203,1,S005,Aire acondicionado,Climatización,Climatización,2.0,57.0,206.2
2001204,1,S003,Discos freno,Frenos,Frenos,1.54,52.25,106.17
2001205,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.46,66.15,43.43
2001205,2,S007,Neumáticos,Ruedas,Ruedas,1.43,54.86,282.55
2001205,3,S006,ITV precheck,Inspección,Inspección,1.2,49.61,11.94
2001206,1,S003,Discos freno,Frenos,Frenos,2.18,54.86,82.24
2001207,1,S006,ITV precheck,Inspección,Inspección,1.25,49.61,17.9
2001207,2,S002,Pastillas freno,Frenos,Frenos,0.94,52.5,59.77
2001208,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.03,47.25,16.54
2001209,1,S003,Discos freno,Frenos,Frenos,1.71,57.75,97.46
2001210,1,S003,Discos freno,Frenos,Frenos,2.01,55.0,67.82
2001210,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.58,42.75,19.25
2001210,3,S005,Aire acondicionado,Climatización,Climatización,1.83,57.0,147.43
2001211,1,S002,Pastillas freno,Frenos,Frenos,1.1,52.5,35.29
2001212,1,S007,Neumáticos,Ruedas,Ruedas,1.34,55.0,169.52
2001212,2,S006,ITV precheck,Inspección,Inspección,1.39,42.75,9.08
2001213,1,S003,Discos freno,Frenos,Frenos,2.1,57.75,81.66
2001214,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.83,42.75,24.74
2001214,2,S007,Neumáticos,Ruedas,Ruedas,1.33,57.75,244.11
2001215,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.65,59.85,26.49
2001215,2,S004,Batería,Electricidad,Electricidad,0.64,52.5,107.22
2001216,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.11,57.0,20.77
2001217,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.88,44.89,39.55
2001218,1,S006,ITV precheck,Inspección,Inspección,0.82,47.25,12.93
2001219,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.79,49.61,39.24
2001219,2,S002,Pastillas freno,Frenos,Frenos,1.25,55.12,31.33
2001219,3,S005,Aire acondicionado,Climatización,Climatización,2.14,63.0,207.97
2001220,1,S002,Pastillas freno,Frenos,Frenos,1.08,52.5,44.15
2001221,1,S004,Batería,Electricidad,Electricidad,0.75,52.5,90.22
2001222,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.61,59.85,37.63
2001222,2,S005,Aire acondicionado,Climatización,Climatización,2.45,63.0,216.57
2001223,1,S006,ITV precheck,Inspección,Inspección,0.76,47.25,6.03
2001223,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.6,47.25,30.18
2001224,1,S005,Aire acondicionado,Climatización,Climatización,2.19,63.0,218.91
2001225,1,S004,Batería,Electricidad,Electricidad,1.06,55.12,105.32
2001226,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.39,45.0,17.43
2001227,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.65,47.25,19.72
2001228,1,S007,Neumáticos,Ruedas,Ruedas,1.47,57.75,307.67
2001229,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.81,45.0,24.81
2001230,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.52,42.75,36.92
2001231,1,S003,Discos freno,Frenos,Frenos,1.67,54.86,121.66
