ParteID,Fecha,PlantaID,TecnicoID,EquipoID,IncidenciaID,SeveridadID,AccionID,Horas,CosteHora,MaterialCoste,ParadaMin
20002671,2023-10-18,PL02,T004,E0037,I07,S3,A01,1.48,45,41.72,0
20002672,2023-10-18,PL02,T004,E0042,I02,S1,A03,0.88,45,6.33,0
20002673,2023-10-18,PL01,T006,E0021,I04,S4,A06,3.15,32,12.26,129
20002674,2023-10-18,PL04,T005,E0073,I01,S2,A02,1.31,32,176.01,0
20002675,2023-10-19,PL05,T001,E0098,I07,S1,A02,1.35,60,87.89,0
20002676,2023-10-19,PL02,T002,E0034,I03,S2,A05,0.92,60,9.9,0
20002677,2023-10-19,PL03,T001,E0063,I04,S2,A02,2.16,60,208.67,0
20002678,2023-10-19,PL04,T004,E0075,I07,S1,A02,0.54,45,92.8,0
20002679,2023-10-19,PL02,T001,E0028,I03,S1,A04,1.45,60,163.04,0
20002680,2023-10-19,PL03,T005,E0065,I04,S4,A03,4.24,32,13.04,0
20002681,2023-10-19,PL04,T003,E0077,I06,S1,A04,1.28,45,38.77,0
20002682,2023-10-19,PL03,T006,E0072,I08,S1,A06,1.31,32,4.16,0
20002683,2023-10-19,PL01,T003,E0014,I04,S2,A02,1.88,45,204.78,35
20002684,2023-10-20,PL02,T005,E0034,I03,S2,A04,1.48,32,142.0,52
20002685,2023-10-20,PL03,T005,E0065,I06,S2,A02,0.55,32,101.56,0
20002686,2023-10-20,PL04,T005,E0077,I05,S1,A04,1.26,32,54.39,0
20002687,2023-10-20,PL01,T001,E0008,I06,S2,A01,1.47,60,49.22,0
20002688,2023-10-20,PL03,T005,E0050,I02,S2,A04,0.48,32,192.55,0
20002689,2023-10-20,PL04,T004,E0087,I08,S1,A06,0.81,45,9.35,0
20002690,2023-10-20,PL05,T004,E0092,I04,S3,A03,0.38,45,7.59,105
20002691,2023-10-20,PL02,T001,E0043,I01,S3,A04,2.88,60,273.5,99
20002692,2023-10-20,PL02,T003,E0042,I05,S3,A02,1.09,45,14.44,88
20002693,2023-10-20,PL04,T005,E0089,I04,S2,A02,0.25,32,166.2,0
20002694,2023-10-21,PL02,T002,E0034,I07,S3,A06,2.76,60,34.05,86
20002695,2023-10-21,PL01,T005,E0012,I03,S4,A02,2.9,32,340.85,89
20002696,2023-10-21,PL04,T004,E0088,I04,S2,A03,1.31,45,5.97,39
20002697,2023-10-21,PL04,T003,E0087,I01,S1,A06,2.38,45,18.35,0
20002698,2023-10-21,PL04,T006,E0082,I04,S3,A04,2.14,32,303.69,84
20002699,2023-10-21,PL01,T004,E0005,I06,S1,A05,2.48,45,28.95,0
20002700,2023-10-21,PL04,T004,E0073,I03,S3,A05,1.6,45,15.97,135
20002701,2023-10-22,PL03,T004,E0050,I08,S4,A02,1.76,45,307.5,0
20002702,2023-10-22,PL04,T001,E0083,I06,S1,A05,1.09,60,9.7,0
20002703,2023-10-22,PL05,T005,E0102,I07,S3,A03,1.73,32,51.84,105
20002704,2023-10-22,PL04,T003,E0077,I08,S2,A02,1.36,45,155.38,0
20002705,2023-10-23,PL04,T006,E0079,I08,S2,A05,1.25,32,33.16,0
20002706,2023-10-23,PL01,T002,E0006,I01,S2,A05,1.73,60,35.63,0
20002707,2023-10-23,PL05,T003,E0099,I01,S2,A04,0.77,45,65.03,19
20002708,2023-10-23,PL04,T006,E0073,I02,S1,A06,1.25,32,27.4,0
20002709,2023-10-23,PL05,T005,E0095,I08,S2,A01,0.25,32,49.53,0
20002710,2023-10-23,PL03,T005,E0069,I06,S4,A03,3.76,32,25.47,121
20002711,2023-10-23,PL04,T006,E0087,I03,S1,A01,0.25,32,145.46,0
20002712,2023-10-23,PL04,T006,E0074,I05,S1,A04,1.31,32,23.51,0
20002713,2023-10-24,PL04,T005,E0075,I03,S1,A06,1.06,32,0.11,0
20002714,2023-10-24,PL05,T002,E0104,I04,S1,A01,0.56,60,87.81,0
20002715,2023-10-24,PL04,T001,E0079,I07,S2,A01,1.4,60,14.8,36
20002716,2023-10-24,PL03,T002,E0062,I08,S1,A03,1.46,60,13.61,0
20002717,2023-10-24,PL05,T003,E0094,I07,S1,A01,1.47,45,118.04,0
20002718,2023-10-25,PL04,T004,E0077,I05,S1,A03,1.18,45,17.76,0
20002719,2023-10-25,PL04,T004,E0073,I06,S3,A04,2.53,45,141.3,119
20002720,2023-10-25,PL03,T003,E0064,I03,S3,A01,2.74,45,141.63,132
20002721,2023-10-25,PL01,T001,E0014,I06,S1,A05,1.55,60,11.08,0
20002722,2023-10-25,PL02,T003,E0042,I07,S2,A02,0.45,45,148.48,0
20002723,2023-10-25,PL04,T005,E0075,I05,S2,A01,0.78,32,65.51,0
20002724,2023-10-26,PL04,T002,E0078,I06,S1,A04,2.1,60,115.52,0
20002725,2023-10-26,PL03,T004,E0069,I05,S4,A01,1.96,45,139.94,105
20002726,2023-10-26,PL01,T002,E0002,I08,S4,A02,1.77,60,64.04,104
20002727,2023-10-26,PL01,T001,E0019,I04,S1,A04,0.84,60,74.2,0
20002728,2023-10-26,PL03,T004,E0054,I06,S2,A06,0.89,45,20.46,0
20002729,2023-10-26,PL02,T005,E0044,I08,S1,A05,0.25,32,30.65,0
20002730,2023-10-26,PL03,T006,E0058,I02,S2,A05,0.75,32,17.07,84
20002731,2023-10-27,PL03,T001,E0059,I04,S2,A05,0.91,60,3.64,0
20002732,2023-10-27,PL01,T004,E0012,I01,S2,A03,0.32,45,42.24,0
20002733,2023-10-27,PL01,T004,E0006,I07,S2,A06,0.94,45,4.4,0
20002734,2023-10-27,PL01,T004,E0014,I08,S1,A02,2.16,45,26.24,0
20002735,2023-10-27,PL03,T003,E0055,I03,S2,A05,2.11,45,33.29,0
20002736,2023-10-27,PL04,T001,E0089,I08,S1,A03,0.29,60,12.38,0
20002737,2023-10-27,PL03,T004,E0065,I07,S3,A03,2.54,45,28.34,0
20002738,2023-10-27,PL03,T005,E0066,I08,S1,A03,1.42,32,7.22,0
20002739,2023-10-27,PL02,T003,E0045,I04,S3,A05,2.79,45,24.5,121
20002740,2023-10-27,PL05,T003,E0105,I02,S2,A05,1.79,45,6.7,24
20002741,2023-10-27,PL04,T004,E0077,I07,S4,A04,2.18,45,83.64,0
20002742,2023-10-27,PL02,T004,E0039,I05,S2,A01,0.26,45,107.18,0
20002743,2023-10-28,PL04,T004,E0080,I06,S1,A02,0.68,45,140.46,0
20002744,2023-10-28,PL03,T006,E0057,I07,S1,A04,1.6,32,16.69,0
20002745,2023-10-28,PL05,T002,E0097,I04,S3,A01,2.1,60,137.62,46
20002746,2023-10-28,PL02,T004,E0045,I01,S1,A02,1.01,45,132.16,0
20002747,2023-10-28,PL01,T001,E0018,I05,S1,A03,1.08,60,19.17,0
20002748,2023-10-28,PL04,T004,E0077,I07,S3,A03,1.2,45,9.24,111
20002749,2023-10-29,PL01,T004,E0012,I02,S1,A05,1.96,45,19.07,0
20002750,2023-10-29,PL04,T006,E0089,I01,S2,A05,1.93,32,10.73,0
20002751,2023-10-29,PL04,T006,E0080,I06,S2,A05,2.46,32,27.92,0
20002752,2023-10-29,PL03,T004,E0054,I05,S1,A05,0.33,45,14.83,0
20002753,2023-10-29,PL01,T005,E0016,I02,S2,A04,1.58,32,148.38,39
20002754,2023-10-29,PL02,T001,E0031,I02,S1,A02,0.63,60,147.99,0
20002755,2023-10-29,PL04,T004,E0073,I06,S1,A06,1.56,45,27.16,0
20002756,2023-10-29,PL01,T005,E0019,I05,S4,A03,1.99,32,59.97,96
20002757,2023-10-30,PL02,T004,E0041,I05,S3,A01,1.62,45,267.2,77
20002758,2023-10-30,PL03,T004,E0066,I07,S2,A03,0.82,45,26.47,35
20002759,2023-10-30,PL04,T005,E0074,I05,S4,A05,3.94,32,48.52,172
20002760,2023-10-30,PL05,T001,E0091,I02,S2,A05,1.65,60,2.16,63
20002761,2023-10-30,PL05,T005,E0105,I02,S4,A05,0.93,32,56.87,127
20002762,2023-10-30,PL04,T006,E0079,I04,S1,A01,1.3,32,72.19,0
20002763,2023-10-30,PL03,T005,E0069,I03,S4,A04,2.59,32,193.53,200
20002764,2023-10-31,PL05,T005,E0099,I02,S2,A06,0.25,32,14.84,35
20002765,2023-10-31,PL04,T006,E0073,I06,S2,A04,1.15,32,103.14,0
20002766,2023-10-31,PL02,T005,E0029,I02,S1,A04,0.88,32,97.39,0
20002767,2023-10-31,PL04,T006,E0085,I05,S1,A03,1.71,32,33.54,0
20002768,2023-10-31,PL03,T002,E0070,I02,S1,A05,1.85,60,2.51,0
20002769,2023-10-31,PL04,T001,E0087,I07,S4,A01,3.21,60,319.12,120
20002770,2023-10-31,PL01,T003,E0003,I03,S1,A03,1.04,45,15.01,0
20002771,2023-10-31,PL03,T001,E0053,I03,S1,A04,0.8,60,116.07,0
20002772,2023-10-31,PL02,T006,E0048,I04,S1,A02,0.72,32,45.48,0
20002773,2023-10-31,PL02,T004,E0039,I08,S2,A04,1.48,45,175.89,0
20002774,2023-10-31,PL02,T005,E0034,I07,S2,A02,1.82,32,193.98,57
20002775,2023-11-01,PL02,T004,E0027,I06,S2,A02,2.06,45,184.55,0
20002776,2023-11-01,PL04,T001,E0082,I05,S1,A02,1.28,60,111.05,0
20002777,2023-11-01,PL03,T003,E0051,I02,S2,A04,0.7,45,214.95,29
20002778,2023-11-01,PL03,T001,E0058,I08,S1,A02,0.62,60,9.98,0
20002779,2023-11-01,PL03,T004,E0068,I04,S2,A04,1.56,45,134.78,0
20002780,2023-11-01,PL04,T004,E0090,I02,S1,A05,0.28,45,30.82,0
20002781,2023-11-01,PL05,T004,E0099,I08,S1,A06,1.42,45,4.78,0
20002782,2023-11-01,PL01,T003,E0018,I07,S3,A04,1.29,45,224.74,48
20002783,2023-11-01,PL05,T001,E0091,I06,S2,A02,2.5,60,79.05,0
20002784,2023-11-01,PL01,T001,E0012,I05,S1,A04,1.63,60,120.44,0
20002785,2023-11-01,PL04,T001,E0078,I05,S3,A01,2.03,60,237.45,118
20002786,2023-11-01,PL04,T002,E0077,I06,S1,A05,1.4,60,7.1,0
20002787,2023-11-01,PL03,T001,E0066,I07,S2,A02,0.78,60,80.75,52
20002788,2023-11-01,PL03,T003,E0071,I05,S1,A02,0.25,45,76.32,0
20002789,2023-11-01,PL02,T006,E0029,I01,S1,A03,0.39,32,13.95,0
20002790,2023-11-01,PL02,T002,E0041,I01,S3,A03,2.88,60,38.48,155
20002791,2023-11-02,PL04,T003,E0080,I08,S1,A05,1.54,45,12.37,0
20002792,2023-11-02,PL02,T002,E0034,I06,S1,A05,1.25,60,7.84,0
20002793,2023-11-02,PL04,T005,E0078,I04,S1,A02,0.43,32,81.21,0
20002794,2023-11-02,PL05,T004,E0095,I05,S1,A06,2.27,45,26.11,0
20002795,2023-11-02,PL02,T004,E0040,I04,S3,A04,1.85,45,149.58,184
20002796,2023-11-02,PL04,T005,E0076,I04,S3,A03,2.2,32,32.56,164
20002797,2023-11-02,PL05,T005,E0093,I07,S3,A02,1.35,32,111.24,81
20002798,2023-11-02,PL04,T003,E0088,I06,S4,A03,0.83,45,70.29,167
20002799,2023-11-03,PL01,T004,E0023,I08,S3,A02,1.86,45,207.24,0
20002800,2023-11-03,PL05,T006,E0100,I05,S1,A01,0.82,32,133.13,0
20002801,2023-11-03,PL02,T005,E0029,I02,S1,A03,0.71,32,15.84,0
20002802,2023-11-03,PL05,T005,E0094,I03,S3,A03,2.84,32,50.96,0
20002803,2023-11-03,PL01,T005,E0004,I03,S1,A04,0.25,32,135.1,0
20002804,2023-11-03,PL02,T001,E0032,I06,S2,A02,1.31,60,47.12,0
20002805,2023-11-03,PL05,T004,E0105,I03,S1,A04,2.01,45,46.22,0
20002806,2023-11-03,PL03,T006,E0057,I02,S2,A03,0.62,32,30.52,0
20002807,2023-11-03,PL03,T004,E0070,I04,S3,A04,0.57,45,201.83,89
20002808,2023-11-03,PL04,T003,E0081,I06,S1,A04,0.25,45,93.68,0
20002809,2023-11-04,PL05,T003,E0108,I04,S3,A06,0.74,45,20.72,120
20002810,2023-11-04,PL02,T003,E0028,I03,S1,A02,1.25,45,120.57,0
20002811,2023-11-04,PL01,T005,E0023,I05,S1,A01,1.15,32,42.9,0
20002812,2023-11-04,PL01,T002,E0023,I07,S3,A03,1.38,60,38.18,128
20002813,2023-11-04,PL04,T002,E0085,I03,S1,A05,0.76,60,11.92,0
20002814,2023-11-05,PL05,T003,E0096,I08,S4,A03,2.56,45,30.27,129
20002815,2023-11-05,PL04,T005,E0073,I07,S1,A02,1.11,32,98.43,0
20002816,2023-11-05,PL05,T006,E0093,I06,S3,A04,3.52,32,170.71,0
20002817,2023-11-05,PL01,T002,E0005,I08,S2,A04,0.98,60,143.8,0
20002818,2023-11-05,PL03,T004,E0070,I03,S1,A04,0.9,45,175.76,0
20002819,2023-11-06,PL01,T005,E0004,I01,S3,A01,1.93,32,50.78,144
20002820,2023-11-06,PL05,T005,E0103,I02,S2,A06,1.74,32,1.66,0
20002821,2023-11-06,PL02,T005,E0038,I04,S1,A03,0.72,32,15.34,0
20002822,2023-11-06,PL01,T003,E0017,I03,S3,A03,2.74,45,26.85,0
20002823,2023-11-06,PL04,T002,E0073,I06,S3,A04,2.5,60,110.79,0
20002824,2023-11-06,PL02,T002,E0033,I03,S1,A05,1.93,60,3.85,0
20002825,2023-11-06,PL02,T004,E0028,I02,S1,A05,0.59,45,23.68,0
20002826,2023-11-06,PL05,T001,E0104,I04,S1,A04,1.62,60,80.57,0
20002827,2023-11-06,PL02,T004,E0038,I06,S2,A05,0.75,45,24.85,21
20002828,2023-11-06,PL04,T001,E0081,I06,S2,A04,1.84,60,102.38,0
20002829,2023-11-06,PL01,T002,E0008,I02,S2,A03,1.79,60,12.69,55
20002830,2023-11-06,PL04,T001,E0079,I07,S2,A01,1.43,60,134.4,0
20002831,2023-11-06,PL03,T006,E0066,I08,S2,A05,1.64,32,26.92,0
20002832,2023-11-06,PL04,T004,E0078,I03,S1,A06,0.33,45,1.77,0
20002833,2023-11-07,PL03,T004,E0053,I07,S2,A02,0.6,45,102.98,0
20002834,2023-11-07,PL01,T002,E0006,I07,S2,A06,1.18,60,11.05,0
20002835,2023-11-07,PL01,T004,E0005,I02,S1,A04,1.04,45,36.32,0
20002836,2023-11-07,PL04,T001,E0073,I05,S2,A02,0.88,60,176.99,17
20002837,2023-11-07,PL04,T001,E0086,I07,S1,A04,1.42,60,78.55,0
20002838,2023-11-07,PL01,T002,E0006,I07,S1,A01,1.27,60,125.68,0
20002839,2023-11-07,PL05,T001,E0099,I02,S3,A05,2.27,60,15.74,73
20002840,2023-11-07,PL01,T006,E0006,I02,S1,A03,1.85,32,4.57,0
20002841,2023-11-07,PL01,T003,E0018,I05,S1,A03,0.74,45,4.99,0
20002842,2023-11-07,PL04,T003,E0082,I05,S1,A02,1.0,45,12.52,0
20002843,2023-11-07,PL03,T006,E0054,I03,S1,A02,0.25,32,131.42,0
20002844,2023-11-07,PL04,T001,E0083,I07,S2,A01,1.14,60,88.92,0
20002845,2023-11-07,PL05,T004,E0097,I06,S1,A02,1.14,45,171.38,0
20002846,2023-11-07,PL02,T004,E0031,I06,S4,A05,2.08,45,24.23,179
20002847,2023-11-07,PL02,T006,E0034,I03,S2,A02,1.3,32,36.35,0
20002848,2023-11-08,PL04,T002,E0073,I08,S2,A05,0.25,60,22.88,0
20002849,2023-11-08,PL05,T006,E0103,I08,S1,A03,1.21,32,23.04,0
20002850,2023-11-08,PL02,T006,E0042,I07,S2,A05,2.08,32,17.16,47
20002851,2023-11-08,PL05,T006,E0107,I04,S1,A06,1.05,32,16.92,0
20002852,2023-11-08,PL04,T003,E0084,I07,S3,A05,2.47,45,23.29,116
20002853,2023-11-08,PL04,T002,E0075,I07,S1,A03,0.95,60,17.93,0
20002854,2023-11-08,PL03,T005,E0062,I05,S1,A06,0.59,32,3.46,0
20002855,2023-11-08,PL04,T006,E0080,I04,S2,A05,1.28,32,19.13,46
20002856,2023-11-08,PL05,T005,E0100,I06,S2,A04,1.77,32,100.9,0
20002857,2023-11-08,PL05,T005,E0104,I02,S1,A03,2.09,32,20.06,0
20002858,2023-11-08,PL04,T004,E0086,I04,S2,A01,1.44,45,29.25,0
20002859,2023-11-08,PL02,T003,E0047,I04,S1,A02,1.99,45,142.28,0
20002860,2023-11-08,PL01,T003,E0016,I06,S3,A03,3.75,45,39.88,133
20002861,2023-11-09,PL05,T002,E0103,I03,S2,A06,1.3,60,31.64,0
20002862,2023-11-09,PL02,T003,E0042,I04,S3,A02,2.79,45,58.11,110
20002863,2023-11-09,PL05,T005,E0106,I04,S1,A01,1.94,32,98.09,0
20002864,2023-11-09,PL01,T003,E0010,I07,S3,A02,1.96,45,209.14,111
20002865,2023-11-10,PL04,T005,E0084,I08,S1,A06,1.75,32,8.45,0
20002866,2023-11-10,PL02,T004,E0025,I05,S1,A06,0.25,45,15.8,0
20002867,2023-11-10,PL04,T005,E0085,I03,S1,A02,1.21,32,76.71,0
20002868,2023-11-10,PL01,T005,E0014,I03,S2,A05,0.81,32,33.37,18
20002869,2023-11-10,PL04,T003,E0087,I02,S1,A04,2.25,45,74.4,0
20002870,2023-11-10,PL03,T006,E0056,I04,S2,A01,1.68,32,21.27,0
20002871,2023-11-10,PL04,T004,E0088,I03,S1,A02,0.31,45,172.22,0
20002872,2023-11-10,PL02,T002,E0036,I04,S3,A03,1.06,60,53.74,0
20002873,2023-11-10,PL01,T005,E0015,I05,S2,A06,1.74,32,15.62,0
20002874,2023-11-10,PL03,T001,E0058,I01,S1,A02,1.1,60,28.58,0
20002875,2023-11-10,PL02,T003,E0044,I04,S4,A06,2.98,45,48.88,0
20002876,2023-11-10,PL03,T003,E0049,I07,S3,A05,1.86,45,16.51,100
20002877,2023-11-10,PL04,T006,E0088,I08,S4,A02,1.93,32,171.81,104
20002878,2023-11-10,PL01,T004,E0005,I02,S1,A03,1.16,45,5.62,0
20002879,2023-11-10,PL01,T002,E0002,I08,S1,A03,1.68,60,13.58,0
20002880,2023-11-10,PL05,T002,E0101,I06,S4,A04,2.71,60,140.87,109
20002881,2023-11-10,PL01,T005,E0010,I04,S2,A03,2.38,32,34.73,5
20002882,2023-11-10,PL03,T004,E0053,I04,S1,A02,0.66,45,46.31,0
20002883,2023-11-10,PL02,T001,E0025,I03,S2,A05,1.93,60,19.47,68
20002884,2023-11-11,PL02,T001,E0035,I06,S2,A04,1.58,60,150.55,31
20002885,2023-11-11,PL05,T002,E0100,I04,S1,A06,1.39,60,22.03,0
20002886,2023-11-11,PL01,T005,E0004,I08,S1,A05,1.88,32,1.7,0
20002887,2023-11-11,PL05,T006,E0103,I03,S2,A05,1.63,32,17.64,46
20002888,2023-11-11,PL02,T006,E0032,I07,S1,A05,2.01,32,22.39,0
20002889,2023-11-11,PL03,T006,E0057,I08,S4,A03,1.72,32,21.38,110
20002890,2023-11-12,PL04,T006,E0074,I04,S1,A06,1.74,32,14.89,0
20002891,2023-11-12,PL05,T003,E0099,I05,S1,A05,0.25,45,27.46,0
20002892,2023-11-12,PL02,T005,E0025,I06,S1,A04,0.61,32,93.42,0
20002893,2023-11-12,PL03,T004,E0064,I02,S4,A06,2.29,45,7.58,160
20002894,2023-11-12,PL05,T002,E0104,I04,S4,A01,4.4,60,86.33,105
20002895,2023-11-12,PL05,T005,E0104,I05,S1,A02,1.25,32,138.4,0
20002896,2023-11-12,PL01,T003,E0011,I04,S2,A03,0.88,45,18.66,0
20002897,2023-11-12,PL02,T006,E0026,I03,S3,A01,3.4,32,173.68,98
20002898,2023-11-12,PL04,T004,E0077,I03,S3,A03,0.63,45,58.25,89
20002899,2023-11-12,PL03,T001,E0069,I02,S1,A06,1.63,60,23.22,0
20002900,2023-11-12,PL05,T005,E0094,I01,S2,A06,1.81,32,16.12,0
20002901,2023-11-12,PL05,T006,E0105,I05,S2,A06,1.05,32,8.61,6
20002902,2023-11-13,PL03,T004,E0072,I05,S1,A04,0.95,45,148.57,0
20002903,2023-11-13,PL05,T004,E0096,I04,S2,A04,2.43,45,158.62,44
20002904,2023-11-13,PL01,T003,E0016,I05,S3,A04,1.53,45,232.54,71
20002905,2023-11-13,PL04,T005,E0081,I03,S1,A02,1.54,32,144.51,0
20002906,2023-11-13,PL03,T006,E0056,I06,S1,A03,1.29,32,26.61,0
20002907,2023-11-13,PL05,T006,E0108,I07,S3,A04,2.78,32,49.48,25
20002908,2023-11-13,PL03,T002,E0056,I01,S1,A03,1.35,60,27.38,0
20002909,2023-11-13,PL04,T004,E0076,I03,S1,A03,2.03,45,15.04,0
20002910,2023-11-13,PL01,T005,E0024,I04,S2,A05,1.75,32,9.05,0
20002911,2023-11-13,PL04,T006,E0073,I02,S1,A05,0.79,32,13.94,0
20002912,2023-11-13,PL01,T001,E0017,I06,S1,A02,1.68,60,8.14,0
20002913,2023-11-13,PL05,T004,E0091,I07,S2,A03,1.08,45,35.53,0
20002914,2023-11-13,PL02,T002,E0044,I06,S1,A02,1.0,60,77.35,0
20002915,2023-11-14,PL05,T005,E0095,I04,S3,A02,3.77,32,25.71,0
20002916,2023-11-14,PL01,T001,E0020,I06,S1,A05,1.13,60,31.23,0
20002917,2023-11-14,PL01,T004,E0017,I08,S1,A02,1.72,45,20.41,0
20002918,2023-11-14,PL05,T002,E0092,I08,S1,A04,0.54,60,53.46,0
20002919,2023-11-14,PL01,T001,E0013,I02,S1,A04,1.34,60,121.79,0
20002920,2023-11-14,PL04,T003,E0078,I08,S3,A05,2.04,45,51.3,87
20002921,2023-11-14,PL01,T005,E0012,I03,S3,A06,1.52,32,23.69,132
20002922,2023-11-14,PL03,T006,E0072,I05,S3,A02,1.59,32,251.97,72
20002923,2023-11-14,PL05,T006,E0102,I08,S3,A05,2.04,32,45.27,157
20002924,2023-11-15,PL02,T005,E0026,I07,S1,A02,1.56,32,161.43,0
20002925,2023-11-15,PL04,T006,E0073,I07,S2,A03,1.05,32,21.67,27
20002926,2023-11-15,PL01,T002,E0002,I07,S1,A02,0.99,60,48.39,0
20002927,2023-11-15,PL04,T003,E0073,I06,S1,A03,1.05,45,25.07,0
20002928,2023-11-15,PL01,T001,E0011,I04,S1,A01,1.45,60,50.14,0
20002929,2023-11-15,PL02,T005,E0037,I02,S2,A05,1.51,32,38.44,59
20002930,2023-11-15,PL01,T004,E0002,I01,S1,A01,0.86,45,153.69,0
20002931,2023-11-15,PL03,T002,E0056,I03,S2,A05,2.29,60,18.65,14
20002932,2023-11-15,PL05,T002,E0102,I04,S1,A01,0.25,60,74.16,0
20002933,2023-11-16,PL05,T006,E0091,I05,S1,A03,0.29,32,18.12,0
20002934,2023-11-16,PL04,T003,E0075,I05,S2,A04,1.41,45,182.04,0
20002935,2023-11-16,PL04,T002,E0080,I02,S1,A04,1.08,60,52.49,0
20002936,2023-11-16,PL01,T005,E0022,I06,S1,A03,1.74,32,20.02,0
20002937,2023-11-16,PL02,T001,E0038,I04,S3,A02,1.42,60,119.45,88
20002938,2023-11-16,PL02,T004,E0037,I08,S3,A04,3.3,45,289.58,41
20002939,2023-11-16,PL05,T003,E0094,I07,S1,A01,1.8,45,26.33,0
20002940,2023-11-17,PL05,T004,E0099,I08,S3,A01,1.49,45,157.22,88
20002941,2023-11-17,PL01,T006,E0002,I07,S2,A02,1.25,32,87.15,63
20002942,2023-11-17,PL04,T004,E0089,I08,S4,A04,4.21,45,85.84,153
20002943,2023-11-17,PL04,T005,E0078,I06,S1,A01,1.37,32,22.83,0
20002944,2023-11-17,PL03,T005,E0071,I01,S2,A03,1.75,32,25.29,0
20002945,2023-11-17,PL03,T001,E0050,I08,S1,A01,1.71,60,156.12,0
20002946,2023-11-17,PL01,T002,E0023,I06,S1,A01,1.21,60,153.75,0
20002947,2023-11-17,PL02,T004,E0048,I02,S3,A06,0.34,45,27.25,0
20002948,2023-11-17,PL03,T001,E0072,I03,S1,A01,1.44,60,82.99,0
20002949,2023-11-17,PL04,T006,E0077,I01,S1,A04,2.01,32,106.2,0
20002950,2023-11-17,PL05,T001,E0108,I01,S1,A02,0.9,60,70.14,0
20002951,2023-11-17,PL02,T002,E0046,I02,S1,A01,1.86,60,136.96,0
20002952,2023-11-18,PL02,T001,E0043,I08,S2,A04,2.11,60,53.48,0
20002953,2023-11-18,PL03,T003,E0065,I06,S3,A01,1.89,45,183.38,60
20002954,2023-11-18,PL02,T005,E0031,I04,S1,A01,1.34,32,15.91,0
20002955,2023-11-18,PL04,T005,E0078,I06,S1,A05,2.4,32,29.12,0
20002956,2023-11-18,PL05,T001,E0093,I01,S2,A03,0.95,60,3.89,0
20002957,2023-11-18,PL01,T004,E0011,I06,S2,A03,2.6,45,10.89,33
20002958,2023-11-19,PL03,T006,E0052,I04,S2,A04,1.51,32,30.65,55
20002959,2023-11-19,PL04,T005,E0089,I02,S2,A05,2.37,32,34.4,0
20002960,2023-11-19,PL01,T001,E0005,I04,S1,A04,0.29,60,165.61,0
20002961,2023-11-19,PL03,T006,E0062,I08,S2,A06,0.69,32,26.3,30
20002962,2023-11-19,PL01,T004,E0020,I01,S2,A03,0.51,45,1.76,0
20002963,2023-11-19,PL03,T006,E0055,I05,S2,A01,2.62,32,45.3,56
20002964,2023-11-19,PL01,T001,E0023,I02,S3,A03,3.01,60,0.42,0
20002965,2023-11-19,PL01,T003,E0010,I07,S1,A01,1.21,45,32.17,0
20002966,2023-11-19,PL04,T002,E0080,I08,S2,A03,1.99,60,27.65,5
20002967,2023-11-19,PL03,T002,E0055,I07,S1,A04,2.09,60,68.3,0
20002968,2023-11-19,PL05,T001,E0097,I02,S1,A06,0.25,60,27.56,0
20002969,2023-11-19,PL05,T004,E0105,I08,S2,A02,1.73,45,37.1,0
20002970,2023-11-20,PL02,T004,E0035,I02,S1,A06,1.53,45,10.7,0
20002971,2023-11-20,PL01,T003,E0001,I07,S1,A05,1.15,45,1.48,0
20002972,2023-11-20,PL01,T005,E0021,I08,S1,A06,1.81,32,21.56,0
20002973,2023-11-20,PL03,T004,E0065,I03,S1,A06,0.8,45,16.28,0
20002974,2023-11-20,PL03,T005,E0071,I06,S1,A03,0.67,32,17.93,0
20002975,2023-11-20,PL05,T006,E0100,I02,S2,A02,0.95,32,75.14,0
20002976,2023-11-20,PL03,T006,E0057,I07,S3,A05,1.2,32,20.28,87
20002977,2023-11-20,PL01,T006,E0011,I08,S3,A06,0.78,32,17.51,147
20002978,2023-11-20,PL01,T003,E0024,I03,S2,A01,1.8,45,151.61,0
20002979,2023-11-21,PL01,T003,E0006,I07,S1,A05,1.27,45,1.0,0
20002980,2023-11-21,PL05,T001,E0097,I02,S2,A03,1.35,60,30.59,0
20002981,2023-11-21,PL04,T004,E0076,I02,S3,A03,0.73,45,36.22,59
20002982,2023-11-21,PL04,T006,E0074,I03,S2,A01,2.06,32,73.16,64
20002983,2023-11-21,PL04,T002,E0080,I02,S3,A02,1.11,60,46.23,125
20002984,2023-11-21,PL04,T005,E0085,I03,S2,A06,2.5,32,19.57,0
20002985,2023-11-21,PL04,T005,E0083,I08,S1,A06,1.4,32,6.06,0
20002986,2023-11-21,PL05,T006,E0104,I07,S3,A05,2.98,32,46.53,61
20002987,2023-11-21,PL05,T002,E0097,I01,S2,A02,1.8,60,202.78,0
20002988,2023-11-21,PL02,T002,E0027,I07,S1,A05,1.47,60,8.34,0
20002989,2023-11-21,PL02,T005,E0039,I08,S2,A01,1.45,32,150.13,5
20002990,2023-11-21,PL01,T006,E0022,I04,S3,A01,2.91,32,236.67,117
20002991,2023-11-22,PL02,T003,E0044,I08,S1,A05,0.66,45,16.45,0
20002992,2023-11-22,PL01,T005,E0005,I08,S1,A01,1.74,32,106.75,0
20002993,2023-11-22,PL01,T005,E0021,I07,S1,A03,2.12,32,29.88,0
