OrdenID,FechaEntrada,FechaSalida,TallerID,TallerNombre,CiudadTaller,ClienteID,VehiculoID,MecanicoID,MecanicoNombre,GarantiaSiNo
2002947,2024-01-31,2024-02-01,T001,AutoZen Atocha,Madrid,C0328,V00352,M006,Pablo,No
2002948,2024-01-31,2024-01-31,T003,AutoZen Mar,Valencia,C0331,V00356,M005,Irene,No
2002949,2024-01-31,2024-01-31,T002,AutoZen Norte,Madrid,C0323,V00347,M002,Sara,No
2002950,2024-01-31,2024-01-31,T004,AutoZen Triana,Sevilla,C0412,V00447,M003,Nuria,No
2002951,2024-01-31,2024-01-31,T003,AutoZen Mar,Valencia,C0585,V00645,M004,Leo,No
2002952,2024-01-31,2024-01-31,T003,AutoZen Mar,Valencia,C0868,V00953,M004,Leo,Sí
2002953,2024-01-31,2024-01-31,T001,AutoZen Atocha,Madrid,C0441,V00478,M006,Pablo,No
2002954,2024-02-01,2024-02-01,T004,AutoZen Triana,Sevilla,C0012,V00015,M002,Sara,No
2002955,2024-02-01,2024-02-01,T002,AutoZen Norte,Madrid,C0191,V00214,M001,Luis,No
2002956,2024-02-01,2024-02-01,T001,AutoZen Atocha,Madrid,C0572,V00628,M005,Irene,No
2002957,2024-02-01,2024-02-02,T001,AutoZen Atocha,Madrid,C0780,V00853,M004,Leo,Sí
2002958,2024-02-01,2024-02-01,T004,AutoZen Triana,Sevilla,C0630,V00694,M001,Luis,No
2002959,2024-02-01,2024-02-02,T002,AutoZen Norte,Madrid,C0171,V00190,M004,Leo,No
2002960,2024-02-01,2024-02-03,T004,AutoZen Triana,Sevilla,C0157,V00175,M003,Nuria,No
2002961,2024-02-01,2024-02-03,T001,AutoZen Atocha,Madrid,C0825,V00903,M002,Sara,No
2002962,2024-02-01,2024-02-02,T003,AutoZen Mar,Valencia,C0294,V00319,M006,Pablo,No
2002963,2024-02-01,2024-02-03,T003,AutoZen Mar,Valencia,C0407,V00441,M003,Nuria,No
2002964,2024-02-02,2024-02-02,T003,AutoZen Mar,Valencia,C0720,V00792,M005,Irene,No
2002965,2024-02-02,2024-02-03,T004,AutoZen Triana,Sevilla,C0428,V00465,M004,Leo,No
2002966,2024-02-02,2024-02-02,T003,AutoZen Mar,Valencia,C0253,V00283,M003,Nuria,No
2002967,2024-02-02,2024-02-02,T002,AutoZen Norte,Madrid,C0130,V00144,M003,Nuria,No
2002968,2024-02-02,2024-02-03,T004,AutoZen Triana,Sevilla,C0456,V00495,M003,Nuria,No
2002969,2024-02-02,2024-02-03,T002,AutoZen Norte,Madrid,C0093,V00100,M005,Irene,No
2002970,2024-02-03,2024-02-03,T004,AutoZen Triana,Sevilla,C0711,V00781,M006,Pablo,Sí
2002971,2024-02-03,2024-02-04,T004,AutoZen Triana,Sevilla,C0340,V00366,M006,Pablo,No
2002972,2024-02-03,2024-02-05,T003,AutoZen Mar,Valencia,C0262,V00291,M004,Leo,No
2002973,2024-02-03,2024-02-03,T002,AutoZen Norte,Madrid,C0300,V00326,M006,Pablo,No
2002974,2024-02-03,2024-02-03,T003,AutoZen Mar,Valencia,C0841,V00923,M002,Sara,No
2002975,2024-02-03,2024-02-03,T001,AutoZen Atocha,Madrid,C0204,V00229,M002,Sara,No
2002976,2024-02-05,2024-02-06,T001,AutoZen Atocha,Madrid,C0050,V00058,M004,Leo,No
2002977,2024-02-05,2024-02-05,T003,AutoZen Mar,Valencia,C0713,V00783,M003,Nuria,No
2002978,2024-02-05,2024-02-05,T002,AutoZen Norte,Madrid,C0456,V00495,M005,Irene,No
2002979,2024-02-05,2024-02-05,T002,AutoZen Norte,Madrid,C0648,V00712,M005,Irene,Sí
2002980,2024-02-05,2024-02-06,T001,AutoZen Atocha,Madrid,C0421,V00456,M005,Irene,No
2002981,2024-02-06,2024-02-07,T003,AutoZen Mar,Valencia,C0026,V00033,M001,Luis,No
2002982,2024-02-06,2024-02-06,T001,AutoZen Atocha,Madrid,C0867,V00951,M005,Irene,No
2002983,2024-02-06,2024-02-08,T003,AutoZen Mar,Valencia,C0509,V00557,M005,Irene,No
2002984,2024-02-06,2024-02-06,T001,AutoZen Atocha,Madrid,C0388,V00418,M002,Sara,No
2002985,2024-02-06,2024-02-06,T004,AutoZen Triana,Sevilla,C0844,V00926,M004,Leo,No
2002986,2024-02-06,2024-02-06,T003,AutoZen Mar,Valencia,C0731,V00804,M003,Nuria,No
2002987,2024-02-06,2024-02-06,T004,AutoZen Triana,Sevilla,C0543,V00595,M003,Nuria,No
2002988,2024-02-06,2024-02-07,T001,AutoZen Atocha,Madrid,C0502,V00547,M002,Sara,No
2002989,2024-02-06,2024-02-07,T001,AutoZen Atocha,Madrid,C0483,V00526,M002,Sara,No
2002990,2024-02-06,2024-02-06,T001,AutoZen Atocha,Madrid,C0284,V00311,M005,Irene,No
2002991,2024-02-07,2024-02-07,T003,AutoZen Mar,Valencia,C0648,V00712,M001,Luis,No
2002992,2024-02-07,2024-02-08,T003,AutoZen Mar,Valencia,C0433,V00469,M003,Nuria,No
2002993,2024-02-07,2024-02-07,T004,AutoZen Triana,Sevilla,C0130,V00145,M004,Leo,No
2002994,2024-02-07,2024-02-08,T001,AutoZen Atocha,Madrid,C0653,V00717,M002,Sara,No
2002995,2024-02-07,2024-02-08,T004,AutoZen Triana,Sevilla,C0739,V00812,M003,Nuria,No
2002996,2024-02-07,2024-02-08,T004,AutoZen Triana,Sevilla,C0641,V00705,M005,Irene,No
2002997,2024-02-07,2024-02-07,T003,AutoZen Mar,Valencia,C0341,V00367,M001,Luis,No
2002998,2024-02-08,2024-02-08,T003,AutoZen Mar,Valencia,C0103,V00112,M006,Pablo,No
2002999,2024-02-08,2024-02-08,T002,AutoZen Norte,Madrid,C0516,V00566,M005,Irene,No
2003000,2024-02-08,2024-02-09,T003,AutoZen Mar,Valencia,C0422,V00457,M004,Leo,No
2003001,2024-02-08,2024-02-10,T004,AutoZen Triana,Sevilla,C0365,V00395,M001,Luis,No
2003002,2024-02-08,2024-02-08,T004,AutoZen Triana,Sevilla,C0161,V00181,M006,Pablo,No
2003003,2024-02-08,2024-02-08,T003,AutoZen Mar,Valencia,C0404,V00438,M002,Sara,No
2003004,2024-02-08,2024-02-10,T002,AutoZen Norte,Madrid,C0063,V00070,M003,Nuria,No
2003005,2024-02-08,2024-02-08,T004,AutoZen Triana,Sevilla,C0782,V00856,M003,Nuria,No
2003006,2024-02-08,2024-02-08,T003,AutoZen Mar,Valencia,C0703,V00770,M005,Irene,No
2003007,2024-02-08,2024-02-08,T002,AutoZen Norte,Madrid,C0652,V00716,M006,Pablo,No
2003008,2024-02-08,2024-02-09,T004,AutoZen Triana,Sevilla,C0358,V00387,M005,Irene,No
2003009,2024-02-08,2024-02-08,T002,AutoZen Norte,Madrid,C0715,V00786,M005,Irene,No
2003010,2024-02-09,2024-02-09,T004,AutoZen Triana,Sevilla,C0395,V00427,M005,Irene,Sí
2003011,2024-02-09,2024-02-10,T003,AutoZen Mar,Valencia,C0668,V00731,M006,Pablo,No
2003012,2024-02-09,2024-02-09,T001,AutoZen Atocha,Madrid,C0441,V00477,M003,Nuria,No
2003013,2024-02-09,2024-02-10,T002,AutoZen Norte,Madrid,C0404,V00438,M003,Nuria,No
2003014,2024-02-09,2024-02-10,T001,AutoZen Atocha,Madrid,C0355,V00383,M002,Sara,Sí
2003015,2024-02-10,2024-02-10,T004,AutoZen Triana,Sevilla,C0722,V00795,M001,Luis,No
2003016,2024-02-10,2024-02-11,T003,AutoZen Mar,Valencia,C0272,V00301,M006,Pablo,No
2003017,2024-02-10,2024-02-11,T001,AutoZen Atocha,Madrid,C0768,V00842,M003,Nuria,No
2003018,2024-02-10,2024-02-10,T001,AutoZen Atocha,Madrid,C0332,V00358,M004,Leo,No
2003019,2024-02-10,2024-02-12,T003,AutoZen Mar,Valencia,C0495,V00542,M004,Leo,No
2003020,2024-02-10,2024-02-10,T002,AutoZen Norte,Madrid,C0590,V00649,M005,Irene,No
2003021,2024-02-10,2024-02-10,T002,AutoZen Norte,Madrid,C0737,V00810,M005,Irene,No
2003022,2024-02-10,2024-02-11,T001,AutoZen Atocha,Madrid,C0644,V00708,M004,Leo,No
2003023,2024-02-10,2024-02-12,T001,AutoZen Atocha,Madrid,C0434,V00470,M001,Luis,No
2003024,2024-02-10,2024-02-10,T004,AutoZen Triana,Sevilla,C0689,V00755,M002,Sara,No
2003025,2024-02-10,2024-02-10,T004,AutoZen Triana,Sevilla,C0576,V00632,M006,Pablo,No
2003026,2024-02-12,2024-02-12,T002,AutoZen Norte,Madrid,C0793,V00866,M005,Irene,Sí
2003027,2024-02-12,2024-02-13,T003,AutoZen Mar,Valencia,C0492,V00537,M005,Irene,No
2003028,2024-02-12,2024-02-12,T004,AutoZen Triana,Sevilla,C0055,V00062,M001,Luis,No
2003029,2024-02-12,2024-02-13,T003,AutoZen Mar,Valencia,C0495,V00542,M003,Nuria,No
2003030,2024-02-12,2024-02-14,T001,AutoZen Atocha,Madrid,C0098,V00105,M003,Nuria,No
2003031,2024-02-12,2024-02-13,T001,AutoZen Atocha,Madrid,C0191,V00214,M002,Sara,No
2003032,2024-02-12,2024-02-12,T004,AutoZen Triana,Sevilla,C0617,V00678,M005,Irene,No
2003033,2024-02-12,2024-02-12,T004,AutoZen Triana,Sevilla,C0373,V00404,M001,Luis,No
2003034,2024-02-12,2024-02-12,T003,AutoZen Mar,Valencia,C0668,V00731,M001,Luis,No
2003035,2024-02-12,2024-02-13,T004,AutoZen Triana,Sevilla,C0620,V00682,M005,Irene,No
2003036,2024-02-13,2024-02-13,T001,AutoZen Atocha,Madrid,C0279,V00307,M002,Sara,No
2003037,2024-02-13,2024-02-15,T003,AutoZen Mar,Valencia,C0008,V00011,M001,Luis,No
2003038,2024-02-13,2024-02-15,T003,AutoZen Mar,Valencia,C0503,V00549,M001,Luis,No
2003039,2024-02-13,2024-02-14,T004,AutoZen Triana,Sevilla,C0128,V00142,M006,Pablo,No
2003040,2024-02-13,2024-02-14,T002,AutoZen Norte,Madrid,C0136,V00154,M005,Irene,No
2003041,2024-02-13,2024-02-13,T001,AutoZen Atocha,Madrid,C0501,V00546,M001,Luis,No
2003042,2024-02-13,2024-02-14,T004,AutoZen Triana,Sevilla,C0380,V00411,M001,Luis,Sí
2003043,2024-02-13,2024-02-13,T003,AutoZen Mar,Valencia,C0882,V00967,M005,Irene,No
2003044,2024-02-13,2024-02-13,T004,AutoZen Triana,Sevilla,C0463,V00504,M005,Irene,No
2003045,2024-02-14,2024-02-14,T003,AutoZen Mar,Valencia,C0593,V00653,M003,Nuria,No
2003046,2024-02-14,2024-02-15,T004,AutoZen Triana,Sevilla,C0829,V00908,M004,Leo,No
2003047,2024-02-14,2024-02-14,T001,AutoZen Atocha,Madrid,C0651,V00715,M005,Irene,No
2003048,2024-02-14,2024-02-15,T004,AutoZen Triana,Sevilla,C0328,V00352,M002,Sara,No
2003049,2024-02-14,2024-02-14,T004,AutoZen Triana,Sevilla,C0177,V00196,M004,Leo,No
2003050,2024-02-14,2024-02-14,T001,AutoZen Atocha,Madrid,C0072,V00079,M001,Luis,No
2003051,2024-02-14,2024-02-14,T004,AutoZen Triana,Sevilla,C0127,V00141,M005,Irene,No
2003052,2024-02-14,2024-02-15,T002,AutoZen Norte,Madrid,C0075,V00082,M001,Luis,No
2003053,2024-02-14,2024-02-14,T002,AutoZen Norte,Madrid,C0160,V00179,M005,Irene,No
2003054,2024-02-14,2024-02-14,T004,AutoZen Triana,Sevilla,C0827,V00906,M002,Sara,No
2003055,2024-02-14,2024-02-14,T001,AutoZen Atocha,Madrid,C0556,V00610,M006,Pablo,No
2003056,2024-02-15,2024-02-15,T004,AutoZen Triana,Sevilla,C0714,V00785,M001,Luis,No
2003057,2024-02-15,2024-02-15,T001,AutoZen Atocha,Madrid,C0493,V00540,M002,Sara,No
2003058,2024-02-15,2024-02-15,T004,AutoZen Triana,Sevilla,C0516,V00566,M002,Sara,No
2003059,2024-02-15,2024-02-16,T004,AutoZen Triana,Sevilla,C0126,V00140,M004,Leo,No
2003060,2024-02-15,2024-02-16,T002,AutoZen Norte,Madrid,C0729,V00802,M006,Pablo,No
2003061,2024-02-15,2024-02-16,T001,AutoZen Atocha,Madrid,C0698,V00764,M003,Nuria,No
2003062,2024-02-15,2024-02-16,T004,AutoZen Triana,Sevilla,C0782,V00856,M005,Irene,No
2003063,2024-02-15,2024-02-15,T003,AutoZen Mar,Valencia,C0578,V00635,M004,Leo,No
2003064,2024-02-15,2024-02-15,T003,AutoZen Mar,Valencia,C0390,V00420,M003,Nuria,No
2003065,2024-02-16,2024-02-16,T004,AutoZen Triana,Sevilla,C0803,V00879,M002,Sara,Sí
2003066,2024-02-16,2024-02-18,T002,AutoZen Norte,Madrid,C0344,V00370,M001,Luis,No
2003067,2024-02-16,2024-02-16,T003,AutoZen Mar,Valencia,C0767,V00841,M002,Sara,No
2003068,2024-02-16,2024-02-16,T004,AutoZen Triana,Sevilla,C0763,V00837,M006,Pablo,No
2003069,2024-02-16,2024-02-17,T004,AutoZen Triana,Sevilla,C0841,V00923,M004,Leo,No
2003070,2024-02-16,2024-02-18,T004,AutoZen Triana,Sevilla,C0378,V00409,M001,Luis,No
2003071,2024-02-16,2024-02-16,T001,AutoZen Atocha,Madrid,C0139,V00159,M002,Sara,No
2003072,2024-02-16,2024-02-17,T003,AutoZen Mar,Valencia,C0738,V00811,M002,Sara,No
2003073,2024-02-16,2024-02-16,T002,AutoZen Norte,Madrid,C0488,V00531,M005,Irene,No
2003074,2024-02-16,2024-02-16,T003,AutoZen Mar,Valencia,C0160,V00179,M001,Luis,No
2003075,2024-02-16,2024-02-18,T003,AutoZen Mar,Valencia,C0040,V00048,M005,Irene,No
2003076,2024-02-16,2024-02-17,T003,AutoZen Mar,Valencia,C0527,V00578,M005,Irene,No
2003077,2024-02-16,2024-02-17,T001,AutoZen Atocha,Madrid,C0538,V00590,M003,Nuria,No
2003078,2024-02-16,2024-02-16,T002,AutoZen Norte,Madrid,C0411,V00445,M005,Irene,No
2003079,2024-02-17,2024-02-17,T003,AutoZen Mar,Valencia,C0229,V00256,M004,Leo,No
2003080,2024-02-17,2024-02-18,T003,AutoZen Mar,Valencia,C0501,V00546,M001,Luis,No
2003081,2024-02-17,2024-02-18,T001,AutoZen Atocha,Madrid,C0663,V00726,M006,Pablo,No
2003082,2024-02-17,2024-02-18,T003,AutoZen Mar,Valencia,C0136,V00154,M004,Leo,No
2003083,2024-02-17,2024-02-17,T001,AutoZen Atocha,Madrid,C0580,V00637,M001,Luis,No
2003084,2024-02-17,2024-02-19,T003,AutoZen Mar,Valencia,C0545,V00597,M003,Nuria,Sí
2003085,2024-02-17,2024-02-18,T004,AutoZen Triana,Sevilla,C0242,V00270,M003,Nuria,No
2003086,2024-02-18,2024-02-18,T002,AutoZen Norte,Madrid,C0029,V00036,M002,Sara,No
2003087,2024-02-19,2024-02-19,T004,AutoZen Triana,Sevilla,C0714,V00784,M004,Leo,No
2003088,2024-02-19,2024-02-19,T004,AutoZen Triana,Sevilla,C0447,V00486,M006,Pablo,No
2003089,2024-02-19,2024-02-20,T002,AutoZen Norte,Madrid,C0900,V00988,M003,Nuria,No
2003090,2024-02-19,2024-02-20,T003,AutoZen Mar,Valencia,C0713,V00783,M006,Pablo,No
2003091,2024-02-19,2024-02-19,T003,AutoZen Mar,Valencia,C0559,V00613,M003,Nuria,No
2003092,2024-02-19,2024-02-19,T003,AutoZen Mar,Valencia,C0827,V00905,M001,Luis,No
2003093,2024-02-19,2024-02-20,T004,AutoZen Triana,Sevilla,C0437,V00473,M006,Pablo,No
2003094,2024-02-19,2024-02-19,T004,AutoZen Triana,Sevilla,C0754,V00827,M002,Sara,No
2003095,2024-02-19,2024-02-20,T004,AutoZen Triana,Sevilla,C0328,V00352,M003,Nuria,No
2003096,2024-02-19,2024-02-19,T001,AutoZen Atocha,Madrid,C0027,V00034,M005,Irene,No
2003097,2024-02-20,2024-02-20,T003,AutoZen Mar,Valencia,C0078,V00085,M001,Luis,No
2003098,2024-02-20,2024-02-20,T002,AutoZen Norte,Madrid,C0047,V00055,M002,Sara,No
2003099,2024-02-20,2024-02-21,T004,AutoZen Triana,Sevilla,C0877,V00962,M005,Irene,No
2003100,2024-02-20,2024-02-20,T003,AutoZen Mar,Valencia,C0887,V00973,M002,Sara,No
2003101,2024-02-20,2024-02-20,T002,AutoZen Norte,Madrid,C0684,V00751,M005,Irene,No
2003102,2024-02-20,2024-02-22,T002,AutoZen Norte,Madrid,C0475,V00517,M004,Leo,No
2003103,2024-02-20,2024-02-20,T003,AutoZen Mar,Valencia,C0054,V00061,M006,Pablo,No
2003104,2024-02-20,2024-02-22,T001,AutoZen Atocha,Madrid,C0423,V00459,M003,Nuria,No
2003105,2024-02-20,2024-02-20,T004,AutoZen Triana,Sevilla,C0747,V00821,M003,Nuria,No
2003106,2024-02-20,2024-02-20,T002,AutoZen Norte,Madrid,C0711,V00781,M004,Leo,No
2003107,2024-02-20,2024-02-21,T003,AutoZen Mar,Valencia,C0492,V00537,M006,Pablo,No
2003108,2024-02-20,2024-02-20,T004,AutoZen Triana,Sevilla,C0461,V00502,M002,Sara,No
2003109,2024-02-20,2024-02-20,T002,AutoZen Norte,Madrid,C0547,V00600,M001,Luis,No
2003110,2024-02-20,2024-02-21,T001,AutoZen Atocha,Madrid,C0276,V00304,M005,Irene,No
2003111,2024-02-20,2024-02-22,T004,AutoZen Triana,Sevilla,C0212,V00237,M006,Pablo,No
2003112,2024-02-20,2024-02-20,T003,AutoZen Mar,Valencia,C0210,V00235,M005,Irene,No
2003113,2024-02-21,2024-02-21,T004,AutoZen Triana,Sevilla,C0498,V00543,M005,Irene,No
2003114,2024-02-21,2024-02-23,T001,AutoZen Atocha,Madrid,C0511,V00560,M001,Luis,No
2003115,2024-02-21,2024-02-21,T001,AutoZen Atocha,Madrid,C0707,V00775,M004,Leo,No
2003116,2024-02-21,2024-02-21,T003,AutoZen Mar,Valencia,C0370,V00400,M004,Leo,No
2003117,2024-02-21,2024-02-21,T001,AutoZen Atocha,Madrid,C0754,V00827,M005,Irene,No
2003118,2024-02-21,2024-02-21,T004,AutoZen Triana,Sevilla,C0697,V00763,M006,Pablo,No
2003119,2024-02-21,2024-02-21,T002,AutoZen Norte,Madrid,C0696,V00762,M002,Sara,No
2003120,2024-02-21,2024-02-21,T001,AutoZen Atocha,Madrid,C0672,V00736,M002,Sara,No
2003121,2024-02-21,2024-02-23,T004,AutoZen Triana,Sevilla,C0512,V00562,M001,Luis,Sí
2003122,2024-02-21,2024-02-21,T004,AutoZen Triana,Sevilla,C0073,V00080,M001,Luis,No
2003123,2024-02-21,2024-02-21,T004,AutoZen Triana,Sevilla,C0216,V00243,M004,Leo,No
2003124,2024-02-21,2024-02-21,T004,AutoZen Triana,Sevilla,C0373,V00403,M004,Leo,No
2003125,2024-02-21,2024-02-21,T003,AutoZen Mar,Valencia,C0426,V00462,M004,Leo,No
2003126,2024-02-21,2024-02-21,T003,AutoZen Mar,Valencia,C0661,V00724,M001,Luis,No
2003127,2024-02-21,2024-02-22,T001,AutoZen Atocha,Madrid,C0661,V00724,M004,Leo,No
2003128,2024-02-21,2024-02-22,T003,AutoZen Mar,Valencia,C0380,V00411,M004,Leo,No
2003129,2024-02-21,2024-02-22,T004,AutoZen Triana,Sevilla,C0056,V00063,M005,Irene,No
2003130,2024-02-22,2024-02-23,T001,AutoZen Atocha,Madrid,C0164,V00182,M004,Leo,No
2003131,2024-02-22,2024-02-24,T002,AutoZen Norte,Madrid,C0205,V00230,M005,Irene,No
2003132,2024-02-22,2024-02-23,T003,AutoZen Mar,Valencia,C0502,V00548,M006,Pablo,No
2003133,2024-02-22,2024-02-23,T003,AutoZen Mar,Valencia,C0396,V00429,M002,Sara,No
2003134,2024-02-22,2024-02-22,T003,AutoZen Mar,Valencia,C0545,V00598,M001,Luis,No
2003135,2024-02-22,2024-02-23,T001,AutoZen Atocha,Madrid,C0685,V00752,M004,Leo,No
2003136,2024-02-22,2024-02-23,T001,AutoZen Atocha,Madrid,C0343,V00369,M002,Sara,No
2003137,2024-02-22,2024-02-23,T002,AutoZen Norte,Madrid,C0558,V00612,M002,Sara,No
2003138,2024-02-22,2024-02-22,T002,AutoZen Norte,Madrid,C0413,V00449,M002,Sara,Sí
2003139,2024-02-23,2024-02-24,T002,AutoZen Norte,Madrid,C0732,V00805,M006,Pablo,No
2003140,2024-02-23,2024-02-24,T002,AutoZen Norte,Madrid,C0520,V00571,M005,Irene,No
2003141,2024-02-23,2024-02-23,T001,AutoZen Atocha,Madrid,C0633,V00697,M005,Irene,No
2003142,2024-02-23,2024-02-23,T001,AutoZen Atocha,Madrid,C0458,V00499,M004,Leo,No
2003143,2024-02-23,2024-02-23,T002,AutoZen Norte,Madrid,C0150,V00168,M004,Leo,No
2003144,2024-02-23,2024-02-24,T003,AutoZen Mar,Valencia,C0373,V00403,M001,Luis,No
2003145,2024-02-23,2024-02-24,T004,AutoZen Triana,Sevilla,C0341,V00368,M002,Sara,No
2003146,2024-02-23,2024-02-23,T004,AutoZen Triana,Sevilla,C0405,V00439,M006,Pablo,No
2003147,2024-02-23,2024-02-23,T004,AutoZen Triana,Sevilla,C0767,V00841,M002,Sara,Sí
2003148,2024-02-23,2024-02-23,T001,AutoZen Atocha,Madrid,C0880,V00965,M002,Sara,No
2003149,2024-02-23,2024-02-24,T002,AutoZen Norte,Madrid,C0042,V00051,M005,Irene,No
2003150,2024-02-23,2024-02-24,T003,AutoZen Mar,Valencia,C0412,V00447,M003,Nuria,No
2003151,2024-02-23,2024-02-23,T001,AutoZen Atocha,Madrid,C0353,V00380,M005,Irene,No
2003152,2024-02-24,2024-02-25,T004,AutoZen Triana,Sevilla,C0175,V00194,M005,Irene,No
2003153,2024-02-24,2024-02-25,T002,AutoZen Norte,Madrid,C0121,V00134,M006,Pablo,Sí
2003154,2024-02-24,2024-02-24,T003,AutoZen Mar,Valencia,C0765,V00839,M005,Irene,No
2003155,2024-02-24,2024-02-25,T004,AutoZen Triana,Sevilla,C0055,V00062,M005,Irene,No
2003156,2024-02-24,2024-02-24,T002,AutoZen Norte,Madrid,C0715,V00787,M006,Pablo,No
2003157,2024-02-25,2024-02-25,T004,AutoZen Triana,Sevilla,C0728,V00801,M003,Nuria,No
2003158,2024-02-26,2024-02-27,T003,AutoZen Mar,Valencia,C0378,V00409,M005,Irene,No
2003159,2024-02-26,2024-02-26,T004,AutoZen Triana,Sevilla,C0250,V00279,M004,Leo,No
2003160,2024-02-26,2024-02-26,T003,AutoZen Mar,Valencia,C0582,V00641,M001,Luis,No
2003161,2024-02-26,2024-02-26,T002,AutoZen Norte,Madrid,C0213,V00239,M003,Nuria,No
2003162,2024-02-26,2024-02-27,T003,AutoZen Mar,Valencia,C0867,V00951,M003,Nuria,No
2003163,2024-02-26,2024-02-28,T003,AutoZen Mar,Valencia,C0684,V00751,M003,Nuria,Sí
2003164,2024-02-26,2024-02-26,T002,AutoZen Norte,Madrid,C0693,V00759,M001,Luis,No
2003165,2024-02-26,2024-02-27,T001,AutoZen Atocha,Madrid,C0076,V00083,M006,Pablo,No
2003166,2024-02-26,2024-02-26,T002,AutoZen Norte,Madrid,C0397,V00431,M001,Luis,No
2003167,2024-02-26,2024-02-27,T001,AutoZen Atocha,Madrid,C0177,V00196,M001,Luis,No
2003168,2024-02-27,2024-02-27,T003,AutoZen Mar,Valencia,C0200,V00225,M006,Pablo,No
2003169,2024-02-27,2024-02-27,T001,AutoZen Atocha,Madrid,C0692,V00758,M005,Irene,No
2003170,2024-02-27,2024-02-28,T004,AutoZen Triana,Sevilla,C0004,V00007,M004,Leo,No
2003171,2024-02-27,2024-02-27,T002,AutoZen Norte,Madrid,C0591,V00650,M005,Irene,No
2003172,2024-02-27,2024-02-28,T003,AutoZen Mar,Valencia,C0623,V00686,M005,Irene,Sí
2003173,2024-02-27,2024-02-27,T004,AutoZen Triana,Sevilla,C0414,V00450,M003,Nuria,No
2003174,2024-02-27,2024-02-28,T003,AutoZen Mar,Valencia,C0323,V00347,M005,Irene,No
2003175,2024-02-27,2024-02-27,T004,AutoZen Triana,Sevilla,C0095,V00102,M001,Luis,No
2003176,2024-02-27,2024-02-27,T002,AutoZen Norte,Madrid,C0392,V00423,M006,Pablo,No
2003177,2024-02-27,2024-02-27,T004,AutoZen Triana,Sevilla,C0380,V00411,M001,Luis,No
2003178,2024-02-28,2024-02-28,T002,AutoZen Norte,Madrid,C0746,V00819,M002,Sara,No
2003179,2024-02-28,2024-02-29,T002,AutoZen Norte,Madrid,C0565,V00620,M006,Pablo,No
2003180,2024-02-28,2024-03-01,T002,AutoZen Norte,Madrid,C0088,V00094,M004,Leo,Sí
2003181,2024-02-28,2024-02-28,T002,AutoZen Norte,Madrid,C0439,V00476,M001,Luis,No
2003182,2024-02-28,2024-02-29,T002,AutoZen Norte,Madrid,C0575,V00631,M002,Sara,No
2003183,2024-02-28,2024-02-28,T002,AutoZen Norte,Madrid,C0409,V00443,M005,Irene,No
2003184,2024-02-28,2024-02-29,T002,AutoZen Norte,Madrid,C0701,V00768,M005,Irene,Sí
2003185,2024-02-28,2024-02-28,T004,AutoZen Triana,Sevilla,C0894,V00981,M006,Pablo,No
2003186,2024-02-28,2024-02-28,T002,AutoZen Norte,Madrid,C0294,V00319,M004,Leo,No
2003187,2024-02-28,2024-02-28,T004,AutoZen Triana,Sevilla,C0703,V00770,M001,Luis,No
2003188,2024-02-29,2024-03-01,T004,AutoZen Triana,Sevilla,C0529,V00581,M003,Nuria,No
2003189,2024-02-29,2024-02-29,T004,AutoZen Triana,Sevilla,C0512,V00561,M002,Sara,No
2003190,2024-02-29,2024-02-29,T003,AutoZen Mar,Valencia,C0098,V00106,M003,Nuria,No
2003191,2024-02-29,2024-02-29,T002,AutoZen Norte,Madrid,C0854,V00936,M003,Nuria,No
2003192,2024-02-29,2024-03-01,T001,AutoZen Atocha,Madrid,C0426,V00462,M006,Pablo,No
2003193,2024-02-29,2024-02-29,T001,AutoZen Atocha,Madrid,C0750,V00824,M002,Sara,No
2003194,2024-03-01,2024-03-02,T004,AutoZen Triana,Sevilla,C0706,V00774,M004,Leo,No
2003195,2024-03-01,2024-03-02,T002,AutoZen Norte,Madrid,C0550,V00604,M003,Nuria,No
2003196,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0104,V00113,M003,Nuria,No
2003197,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0870,V00956,M004,Leo,No
2003198,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0328,V00353,M006,Pablo,No
2003199,2024-03-01,2024-03-03,T004,AutoZen Triana,Sevilla,C0137,V00156,M004,Leo,No
2003200,2024-03-01,2024-03-01,T001,AutoZen Atocha,Madrid,C0747,V00820,M002,Sara,No
2003201,2024-03-01,2024-03-02,T002,AutoZen Norte,Madrid,C0746,V00819,M002,Sara,No
2003202,2024-03-01,2024-03-01,T003,AutoZen Mar,Valencia,C0590,V00649,M001,Luis,No
2003203,2024-03-01,2024-03-01,T001,AutoZen Atocha,Madrid,C0292,V00317,M001,Luis,No
2003204,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0668,V00731,M002,Sara,No
2003205,2024-03-01,2024-03-02,T001,AutoZen Atocha,Madrid,C0055,V00062,M006,Pablo,No
2003206,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0409,V00443,M005,Irene,No
2003207,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0549,V00603,M006,Pablo,No
2003208,2024-03-01,2024-03-01,T002,AutoZen Norte,Madrid,C0502,V00547,M004,Leo,No
