ReservaID,LineaID,HotelID,HotelNombre,DestinoID,PaisDestino,CiudadDestino,Regimen,Noches,Viajeros,PrecioNoche
3001818,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,7,4,63.0
3001819,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,7,2,109.72
3001820,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,3,2,91.88
3001821,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,4,1,59.85
3001822,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,4,1,91.88
3001823,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Pensión completa,5,3,147.0
3001824,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,2,2,175.0
3001825,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Solo alojamiento,2,1,59.85
3001826,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Desayuno,5,1,67.5
3001827,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,4,1,166.25
3001828,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,3,2,87.5
3001829,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,5,2,78.75
3001830,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,3,2,66.15
3001831,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,2,2,121.28
3001832,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,3,1,110.25
3001833,1,H0002,Sakura Roma 2,D001,Italia,Roma,Pensión completa,5,2,104.74
3001834,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,3,1,66.15
3001835,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,2,2,121.28
3001836,1,H0001,CityStay Roma 1,D001,Italia,Roma,Solo alojamiento,2,2,99.75
3001837,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,7,2,70.88
3001838,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,2,2,99.0
3001839,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,3,4,162.5
3001840,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,7,1,89.77
3001841,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,2,3,139.65
3001842,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,5,1,162.5
3001843,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,6,4,104.74
3001844,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,4,4,122.85
3001845,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Pensión completa,3,1,81.22
3001846,1,H0003,Atlas Roma 3,D001,Italia,Roma,Pensión completa,3,2,99.75
3001847,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Media pensión,2,2,118.75
3001848,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,2,104.74
3001849,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,3,2,117.0
3001850,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,4,1,83.12
3001851,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Solo alojamiento,2,3,63.0
3001852,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,4,1,83.12
3001853,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,3,2,104.74
3001854,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Desayuno,6,2,81.22
3001855,1,H0003,Atlas Roma 3,D001,Italia,Roma,Solo alojamiento,5,2,99.75
3001856,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,2,2,89.78
3001857,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,5,2,67.5
3001858,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,7,3,117.0
3001859,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,3,2,91.88
3001860,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,7,2,124.69
3001861,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,6,1,115.76
3001862,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,7,2,94.76
3001863,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,4,1,59.85
3001864,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,2,2,154.38
3001865,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,7,4,147.0
3001866,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,3,1,132.3
3001867,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,2,2,111.15
3001868,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,3,4,99.75
3001869,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,2,2,166.25
3001870,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,2,1,109.72
3001871,1,H0029,Sakura Valencia 1,D011,España,Valencia,Media pensión,5,2,83.12
3001872,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,7,1,78.75
3001873,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,2,3,73.5
3001874,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Media pensión,4,2,117.0
3001875,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,3,4,89.77
3001876,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,5,1,83.12
3001877,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,4,3,103.95
3001878,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,3,1,136.5
3001879,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,4,1,118.75
3001880,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,5,2,109.72
3001881,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,2,3,82.69
3001882,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,4,2,73.5
3001883,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,4,1,170.62
3001884,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,7,3,99.23
3001885,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,3,2,110.25
3001886,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,7,1,66.15
3001887,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,3,3,67.5
3001888,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,3,2,81.22
3001889,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,4,3,78.75
3001890,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,3,1,170.62
3001891,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Media pensión,7,3,117.0
3001892,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,3,2,99.75
3001893,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,5,2,175.0
3001894,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,6,3,104.74
3001895,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,5,1,91.88
3001896,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,4,2,117.0
3001897,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,5,1,103.95
3001898,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,5,2,73.5
3001899,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,6,4,94.76
3001900,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,4,1,99.23
3001901,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,3,3,111.15
3001902,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,4,4,63.0
3001903,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,4,2,91.88
3001904,1,H0001,CityStay Roma 1,D001,Italia,Roma,Solo alojamiento,6,1,94.76
3001905,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Desayuno,4,2,121.28
3001906,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,6,2,78.75
3001907,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Solo alojamiento,4,3,70.88
3001908,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,4,2,132.3
3001909,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Pensión completa,5,2,132.3
3001910,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,7,2,87.5
3001911,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,3,2,83.12
3001912,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,5,2,162.5
3001913,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,2,1,183.75
3001914,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,2,1,69.83
3001915,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,4,3,63.0
3001916,1,H0010,Sakura París 2,D004,Francia,París,Desayuno,5,1,94.5
3001917,1,H0002,Sakura Roma 2,D001,Italia,Roma,Pensión completa,4,2,99.75
3001918,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,3,2,73.5
3001919,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,3,2,119.7
3001920,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,4,4,154.35
3001921,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Solo alojamiento,4,2,99.75
3001922,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,6,4,87.5
3001923,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,7,4,78.75
3001924,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,2,2,78.75
3001925,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,6,4,104.74
3001926,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,2,4,78.75
3001927,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Desayuno,7,2,115.5
3001928,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,4,1,82.69
3001929,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,7,1,112.81
3001930,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,2,2,94.76
3001931,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,5,3,183.75
3001932,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,3,2,110.25
3001933,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,3,1,73.5
3001934,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,7,3,170.62
3001935,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,4,1,126.0
3001936,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,3,3,64.12
3001937,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,3,1,63.0
3001938,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Desayuno,2,3,89.78
3001939,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,6,1,147.0
3001940,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,3,2,166.25
3001941,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,4,2,154.38
3001942,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,2,3,94.05
3001943,1,H0001,CityStay Roma 1,D001,Italia,Roma,Solo alojamiento,6,2,94.76
3001944,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,6,2,99.23
3001945,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Pensión completa,3,1,147.0
3001946,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,3,1,74.81
3001947,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,2,2,99.75
3001948,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,3,2,78.75
3001949,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,3,1,115.5
3001950,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Pensión completa,3,4,104.74
3001951,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Pensión completa,4,1,136.5
3001952,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,2,2,166.25
3001953,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,6,2,115.5
3001954,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,3,2,83.12
3001955,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,5,1,89.77
3001956,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,3,2,124.69
3001957,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,3,2,94.5
3001958,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,4,2,87.5
3001959,1,H0003,Atlas Roma 3,D001,Italia,Roma,Solo alojamiento,7,1,94.76
3001960,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,4,1,99.75
3001961,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,3,3,59.85
3001962,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,4,1,99.75
3001963,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,3,4,99.75
3001964,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,4,1,63.0
3001965,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,2,2,78.75
3001966,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,3,1,91.88
3001967,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Pensión completa,3,2,94.76
3001968,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,3,2,94.5
3001969,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,6,1,74.81
3001970,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,3,2,118.75
3001971,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Desayuno,2,2,132.3
3001972,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Pensión completa,5,1,64.12
3001973,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,4,1,94.5
3001974,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,3,2,87.5
3001975,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Solo alojamiento,3,2,64.12
3001976,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,7,4,87.5
3001977,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,7,4,99.75
3001978,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,3,2,67.5
3001979,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,3,2,112.81
3001980,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,5,1,119.7
3001981,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,4,3,175.0
3001982,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,3,2,99.75
3001983,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,4,3,103.95
3001984,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,4,1,73.5
3001985,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,2,2,85.5
3001986,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Solo alojamiento,4,2,83.12
3001987,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,3,3,74.81
3001988,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,2,1,132.3
3001989,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,3,1,89.77
3001990,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,7,1,110.25
3001991,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,3,3,81.22
3001992,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,4,2,104.74
3001993,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,2,1,85.5
3001994,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,2,1,85.5
3001995,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,3,1,85.5
3001996,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,2,1,124.69
3001997,1,H0001,CityStay Roma 1,D001,Italia,Roma,Solo alojamiento,6,2,104.74
3001998,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,3,2,87.5
3001999,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Desayuno,3,2,121.28
3002000,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,3,2,166.25
3002001,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,2,2,82.69
3002002,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,4,1,94.76
3002003,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,4,1,115.5
3002004,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Solo alojamiento,4,2,119.7
3002005,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,4,1,126.0
3002006,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,2,2,77.17
3002007,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,2,1,85.5
3002008,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,4,2,99.75
3002009,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,5,2,91.88
3002010,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,5,2,104.74
3002011,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,5,1,69.83
3002012,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Solo alojamiento,5,1,104.74
3002013,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,5,1,87.5
3002014,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,5,1,89.78
3002015,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,5,2,85.5
3002016,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Pensión completa,4,4,64.12
3002017,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,2,2,121.28
3002018,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,5,2,89.78
3002019,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Desayuno,3,3,73.5
3002020,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,3,2,117.0
3002021,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Solo alojamiento,3,2,129.67
3002022,1,H0029,Sakura Valencia 1,D011,España,Valencia,Desayuno,4,1,83.12
3002023,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,3,2,99.75
3002024,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,7,4,117.0
3002025,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Pensión completa,3,4,118.75
3002026,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,2,1,91.88
3002027,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,2,1,85.5
3002028,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,3,1,109.72
3002029,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,5,1,91.88
3002030,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,3,2,99.75
3002031,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Solo alojamiento,7,1,104.74
3002032,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,5,2,78.75
3002033,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,2,2,103.95
3002034,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,3,2,63.0
3002035,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,2,1,89.78
3002036,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,6,2,112.81
3002037,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,3,2,118.75
3002038,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Solo alojamiento,4,1,63.0
3002039,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,3,2,99.23
3002040,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,3,1,115.5
3002041,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,5,1,59.85
3002042,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,3,1,147.0
3002043,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,5,1,154.38
3002044,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,6,1,81.22
3002045,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,6,2,59.85
3002046,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,4,2,81.22
3002047,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,6,4,111.15
3002048,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,3,1,162.5
3002049,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,6,2,64.12
3002050,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,7,1,132.3
3002051,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,3,1,110.25
3002052,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,3,2,94.5
3002053,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Solo alojamiento,4,1,170.62
3002054,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,2,2,67.5
3002055,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,2,2,77.17
3002056,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,3,2,118.75
3002057,1,H0002,Sakura Roma 2,D001,Italia,Roma,Pensión completa,3,2,99.75
3002058,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,4,3,115.5
3002059,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,4,1,87.5
3002060,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,4,1,99.23
3002061,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,4,1,64.12
3002062,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,4,2,115.5
3002063,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,2,2,64.12
3002064,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,6,1,94.76
3002065,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,3,2,175.0
3002066,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Solo alojamiento,7,2,136.5
3002067,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,5,1,85.5
3002068,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,2,2,94.05
3002069,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,3,1,162.5
3002070,1,H0030,Atlas Valencia 2,D011,España,Valencia,Pensión completa,4,4,73.5
3002071,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,7,2,99.75
3002072,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,4,1,109.72
3002073,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,5,2,117.0
3002074,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,4,4,175.0
3002075,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,2,2,175.0
3002076,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,7,2,67.5
3002077,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,3,4,85.5
3002078,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,5,4,115.5
3002079,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Media pensión,4,4,118.75
3002080,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,4,1,129.67
3002081,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,4,1,99.75
3002082,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,4,1,99.75
3002083,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,3,2,126.0
3002084,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,5,2,117.0
3002085,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,5,1,74.81
3002086,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,2,2,64.12
3002087,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,3,2,126.0
3002088,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,4,1,94.76
3002089,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,3,2,99.75
3002090,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,3,2,126.0
3002091,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,4,2,115.5
3002092,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,7,2,91.88
3002093,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,3,2,109.72
3002094,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,3,2,94.5
3002095,1,H0002,Sakura Roma 2,D001,Italia,Roma,Pensión completa,2,2,99.75
3002096,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,7,1,89.78
3002097,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,3,2,78.75
3002098,1,H0009,Aureo París 1,D004,Francia,París,Media pensión,5,1,94.5
3002099,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,3,4,170.62
3002100,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,4,2,154.38
