PedidoID,LineaID,SKU,ProductoNombre,Categoria,Marca,Talla,Color,Unidades,PrecioUnit,IVAPct
1001169,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,1,73.49,0.21
1001169,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1001169,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,2,24.99,0.21
1001170,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Beige,2,15.74,0.21
1001170,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.99,0.21
1001171,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Rojo,1,41.99,0.21
1001171,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Azul,2,14.24,0.21
1001172,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Negro,1,56.99,0.21
1001172,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Beige,1,39.99,0.21
1001172,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Verde,1,19.99,0.21
1001173,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Gris,1,73.49,0.21
1001173,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Blanco,1,47.24,0.21
1001174,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,2,26.24,0.21
1001174,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Rojo,1,15.74,0.21
1001174,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1001175,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Rojo,2,75.99,0.21
1001175,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,41.99,0.21
1001176,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,2,66.49,0.21
1001177,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Verde,2,19.99,0.21
1001178,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,19.99,0.21
1001178,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,24.99,0.21
1001178,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Azul,1,62.99,0.21
1001179,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Blanco,1,59.99,0.21
1001179,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.34,0.21
1001180,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Negro,2,39.99,0.21
1001181,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Beige,1,83.99,0.21
1001181,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Blanco,1,66.49,0.21
1001181,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,26.24,0.21
1001182,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Verde,2,41.99,0.21
1001183,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1001183,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Gris,1,79.99,0.21
1001183,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Blanco,2,19.99,0.21
1001184,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1001184,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Rojo,1,47.24,0.21
1001185,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1001186,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1001187,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Azul,1,15.74,0.21
1001187,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Azul,3,69.99,0.21
1001187,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Blanco,1,19.99,0.21
1001188,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Rojo,3,18.99,0.21
1001189,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Rojo,2,14.24,0.21
1001190,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Azul,2,59.99,0.21
1001190,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Verde,1,37.99,0.21
1001191,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,1,19.99,0.21
1001191,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Rojo,1,42.74,0.21
1001192,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Blanco,1,79.99,0.21
1001193,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,2,20.99,0.21
1001193,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Rojo,3,15.74,0.21
1001194,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Rojo,1,39.99,0.21
1001194,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,2,44.99,0.21
1001195,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,24.99,0.21
1001196,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,1,39.99,0.21
1001197,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Rojo,1,59.99,0.21
1001198,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,2,12.99,0.21
1001198,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Blanco,2,75.99,0.21
1001199,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,2,12.99,0.21
1001199,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Azul,2,19.99,0.21
1001199,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Negro,1,69.99,0.21
1001200,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Beige,1,59.99,0.21
1001200,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,1,20.99,0.21
1001201,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,1,66.49,0.21
1001201,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Verde,1,59.99,0.21
1001202,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Azul,1,79.99,0.21
1001203,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Gris,1,15.74,0.21
1001204,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Blanco,1,19.99,0.21
1001204,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1001205,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Gris,1,66.49,0.21
1001205,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,12.99,0.21
1001205,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Beige,1,39.99,0.21
1001205,4,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Gris,2,42.74,0.21
1001206,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Negro,1,20.99,0.21
1001207,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Azul,1,75.99,0.21
1001208,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1001209,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1001210,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Negro,1,66.49,0.21
1001211,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Rojo,1,39.99,0.21
1001211,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,18.99,0.21
1001211,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Gris,1,56.99,0.21
1001212,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.99,0.21
1001212,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Verde,2,41.99,0.21
1001213,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Negro,1,18.99,0.21
1001214,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Negro,1,39.99,0.21
1001214,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Azul,1,44.99,0.21
1001215,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1001215,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Blanco,1,37.99,0.21
1001216,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,44.99,0.21
1001217,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1001217,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,12.99,0.21
1001217,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Gris,1,79.99,0.21
1001218,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Verde,1,19.99,0.21
1001219,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,2,47.24,0.21
1001220,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,1,75.99,0.21
1001221,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,1,56.99,0.21
1001221,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,24.99,0.21
1001221,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Verde,2,79.99,0.21
1001222,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Rojo,2,39.99,0.21
1001222,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1001223,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Verde,1,66.49,0.21
1001224,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Gris,1,15.74,0.21
1001225,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,2,26.24,0.21
1001226,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Blanco,1,79.99,0.21
1001226,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Azul,3,69.99,0.21
1001227,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Verde,1,62.99,0.21
1001227,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Gris,1,44.99,0.21
1001228,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,2,13.64,0.21
1001228,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Verde,1,75.99,0.21
1001228,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,1,20.99,0.21
1001229,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Negro,2,37.99,0.21
1001230,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,3,14.99,0.21
1001230,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1001230,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Azul,1,69.99,0.21
1001231,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Azul,1,41.99,0.21
1001231,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,1,75.99,0.21
1001231,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Rojo,1,62.99,0.21
1001232,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,1,69.99,0.21
1001232,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Azul,1,14.99,0.21
1001233,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Blanco,1,59.99,0.21
1001233,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,2,14.99,0.21
1001233,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Beige,3,44.99,0.21
1001234,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1001235,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,2,66.49,0.21
1001235,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,12.99,0.21
1001236,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Verde,1,69.99,0.21
1001237,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Gris,1,14.99,0.21
1001238,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Azul,2,19.99,0.21
1001239,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,41.99,0.21
1001240,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Beige,1,20.99,0.21
1001241,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Beige,2,73.49,0.21
1001241,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Negro,1,14.99,0.21
1001242,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Beige,1,73.49,0.21
1001242,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Blanco,1,41.99,0.21
1001243,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,1,41.99,0.21
1001244,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,1,69.99,0.21
1001245,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1001245,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Rojo,1,42.74,0.21
1001246,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Negro,1,18.99,0.21
1001246,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,12.99,0.21
1001247,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Negro,1,83.99,0.21
1001248,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Verde,1,62.99,0.21
1001248,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,3,26.24,0.21
1001248,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,2,19.99,0.21
1001249,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,26.24,0.21
1001249,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Blanco,1,19.99,0.21
1001250,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1001251,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1001251,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,19.99,0.21
1001252,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,1,47.24,0.21
1001253,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Azul,1,69.99,0.21
1001254,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,2,26.24,0.21
1001255,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,26.24,0.21
1001256,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,20.99,0.21
1001257,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Azul,1,69.99,0.21
1001258,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,2,15.74,0.21
1001258,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Gris,2,75.99,0.21
1001258,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Negro,1,59.99,0.21
1001259,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,2,62.99,0.21
1001259,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1001259,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Azul,1,69.99,0.21
1001260,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Negro,1,69.99,0.21
1001261,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,13.64,0.21
1001261,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Gris,2,83.99,0.21
1001262,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,3,83.99,0.21
1001262,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Verde,1,37.99,0.21
1001263,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Rojo,1,39.99,0.21
1001263,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Negro,1,59.99,0.21
1001263,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,2,14.24,0.21
1001264,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Blanco,1,59.99,0.21
1001265,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Azul,1,56.99,0.21
1001266,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,1,41.99,0.21
1001267,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1001267,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Negro,1,59.99,0.21
1001268,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,13.64,0.21
1001269,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.34,0.21
1001270,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,62.99,0.21
1001270,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Negro,1,15.74,0.21
1001271,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Negro,1,47.24,0.21
1001272,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,1,14.24,0.21
1001273,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Gris,1,75.99,0.21
1001274,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Rojo,1,47.24,0.21
1001274,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Blanco,1,56.99,0.21
1001275,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Blanco,1,83.99,0.21
1001276,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Negro,1,66.49,0.21
1001276,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Negro,2,14.99,0.21
1001276,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Azul,1,18.99,0.21
1001277,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,13.64,0.21
1001278,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Blanco,1,69.99,0.21
1001279,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Verde,1,79.99,0.21
1001280,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Verde,2,75.99,0.21
1001281,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Rojo,3,14.99,0.21
1001281,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Blanco,1,44.99,0.21
1001281,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Rojo,1,69.99,0.21
1001282,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Gris,1,59.99,0.21
1001283,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Gris,1,39.99,0.21
1001284,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Azul,2,37.99,0.21
1001285,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Azul,1,75.99,0.21
1001286,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,2,13.64,0.21
1001286,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,2,24.99,0.21
1001286,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Azul,1,41.99,0.21
1001287,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,42.74,0.21
1001287,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,2,13.64,0.21
1001288,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Negro,1,42.74,0.21
1001288,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Azul,1,59.99,0.21
1001288,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.99,0.21
1001289,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Verde,2,19.99,0.21
1001289,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Gris,1,37.99,0.21
1001290,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Azul,1,62.99,0.21
1001290,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Rojo,3,39.99,0.21
1001290,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Beige,1,83.99,0.21
1001291,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Gris,1,42.74,0.21
1001292,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Negro,1,59.99,0.21
1001292,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,26.24,0.21
1001293,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Azul,1,62.99,0.21
1001294,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,23.74,0.21
1001295,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,1,66.49,0.21
1001296,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Azul,1,47.24,0.21
1001296,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Rojo,1,83.99,0.21
1001296,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Blanco,1,59.99,0.21
1001297,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Verde,1,14.99,0.21
1001297,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1001297,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Azul,1,20.99,0.21
1001298,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,2,15.74,0.21
1001299,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1001300,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,1,42.74,0.21
1001300,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Beige,1,39.99,0.21
1001301,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Beige,1,37.99,0.21
1001301,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,44.99,0.21
1001302,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Verde,1,66.49,0.21
1001303,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Gris,1,20.99,0.21
1001303,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Rojo,2,79.99,0.21
1001303,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,13.64,0.21
1001304,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Verde,1,75.99,0.21
1001305,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Azul,2,14.99,0.21
1001305,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1001305,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,42.74,0.21
1001306,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Gris,1,44.99,0.21
1001306,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Verde,1,66.49,0.21
1001307,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Verde,1,83.99,0.21
1001307,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Azul,1,42.74,0.21
1001308,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Rojo,1,39.99,0.21
1001308,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,2,15.74,0.21
1001308,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Blanco,3,73.49,0.21
1001309,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,3,24.99,0.21
1001310,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Azul,1,75.99,0.21
1001311,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,24.99,0.21
1001312,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,2,12.99,0.21
1001313,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Rojo,1,19.99,0.21
1001313,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Verde,1,41.99,0.21
1001313,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Gris,1,75.99,0.21
1001313,4,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,24.99,0.21
1001314,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,1,69.99,0.21
1001314,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,2,26.24,0.21
1001315,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,2,19.99,0.21
1001316,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Rojo,1,59.99,0.21
1001317,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1001317,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,13.64,0.21
1001317,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Rojo,1,18.99,0.21
1001318,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,13.64,0.21
1001319,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Gris,1,66.49,0.21
1001320,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,13.64,0.21
1001321,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Beige,1,69.99,0.21
1001322,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,1,69.99,0.21
1001323,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,18.99,0.21
1001323,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Verde,1,37.99,0.21
1001324,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Rojo,1,59.99,0.21
1001324,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Blanco,1,69.99,0.21
1001324,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,3,14.99,0.21
