EnvioID,FechaCreacion,FechaEntrega,ClienteID,OrigenCiudadID,DestinoCiudadID,ServicioID,EstadoID,TransportistaID,PesoKg,VolumenM3,Coste
15002108,2023-04-20,2023-04-20,CL0331,CI006,CI012,SV03,ST05,TR03,3.77,0.304,86.31
15002109,2023-04-20,2023-04-25,CL0217,CI007,CI009,SV04,ST04,TR01,2.11,0.149,60.11
15002110,2023-04-20,2023-04-22,CL0313,CI001,CI005,SV02,ST04,TR04,4.61,0.135,27.85
15002111,2023-04-21,2023-04-21,CL0208,CI002,CI009,SV03,ST04,TR02,1.71,0.095,39.1
15002112,2023-04-21,2023-04-23,CL0022,CI008,CI004,SV02,ST03,TR03,4.62,0.132,27.5
15002113,2023-04-21,2023-04-22,CL0013,CI011,CI007,SV03,ST04,TR02,3.88,0.171,53.98
15002114,2023-04-21,2023-04-24,CL0183,CI004,CI012,SV01,ST03,TR03,1.43,0.373,78.35
15002115,2023-04-21,2023-04-24,CL0206,CI009,CI008,SV01,ST04,TR02,3.04,0.157,41.16
15002116,2023-04-21,2023-04-24,CL0028,CI004,CI002,SV01,ST04,TR04,2.77,0.242,35.18
15002117,2023-04-21,2023-04-23,CL0307,CI011,CI007,SV02,ST04,TR01,6.52,0.09,38.67
15002118,2023-04-21,2023-04-24,CL0279,CI009,CI010,SV01,ST02,TR04,0.87,0.083,15.43
15002119,2023-04-21,2023-04-23,CL0005,CI009,CI012,SV02,ST04,TR03,3.26,0.126,42.93
15002120,2023-04-21,2023-04-24,CL0113,CI011,CI013,SV01,ST04,TR03,4.94,0.047,24.94
15002121,2023-04-21,2023-04-22,CL0267,CI013,CI008,SV02,ST04,TR02,3.39,0.08,30.63
15002122,2023-04-21,2023-04-22,CL0174,CI002,CI009,SV02,ST04,TR01,1.72,0.13,39.44
15002123,2023-04-21,2023-04-24,CL0114,CI011,CI008,SV01,ST04,TR04,1.4,0.06,21.22
15002124,2023-04-21,2023-04-23,CL0257,CI007,CI001,SV02,ST04,TR01,1.05,0.533,72.41
15002125,2023-04-21,2023-04-25,CL0348,CI010,CI005,SV04,ST02,TR02,3.24,0.178,64.44
15002126,2023-04-21,2023-04-22,CL0308,CI007,CI010,SV02,ST04,TR02,9.67,0.077,38.67
15002127,2023-04-21,2023-04-22,CL0125,CI006,CI001,SV02,ST04,TR02,2.35,0.339,52.81
15002128,2023-04-21,2023-04-23,CL0103,CI012,CI002,SV02,ST03,TR02,3.06,0.058,27.54
15002129,2023-04-21,2023-04-22,CL0380,CI003,CI006,SV03,ST03,TR02,2.98,0.064,20.77
15002130,2023-04-21,2023-04-23,CL0130,CI004,CI010,SV01,ST04,TR01,2.49,0.058,24.7
15002131,2023-04-21,2023-04-23,CL0344,CI002,CI005,SV02,ST04,TR04,3.31,0.561,77.8
15002132,2023-04-21,2023-04-24,CL0348,CI001,CI011,SV01,ST04,TR03,2.49,0.159,42.91
15002133,2023-04-21,2023-04-23,CL0260,CI004,CI011,SV01,ST04,TR01,2.96,0.138,39.56
15002134,2023-04-21,2023-04-22,CL0093,CI002,CI011,SV02,ST06,TR03,2.13,0.061,26.78
15002135,2023-04-21,2023-04-23,CL0149,CI009,CI008,SV02,ST04,TR02,2.35,0.206,57.68
15002136,2023-04-21,2023-04-25,CL0059,CI004,CI010,SV01,ST04,TR03,5.19,0.103,37.85
15002137,2023-04-21,2023-04-23,CL0177,CI009,CI007,SV01,ST01,TR01,7.68,0.1,39.06
15002138,2023-04-21,2023-04-23,CL0270,CI008,CI004,SV01,ST02,TR03,5.93,0.228,36.29
15002139,2023-04-21,2023-04-22,CL0176,CI001,CI009,SV03,ST04,TR02,3.3,0.169,58.38
15002140,2023-04-21,2023-04-22,CL0200,CI005,CI007,SV02,ST04,TR01,3.01,0.163,29.77
15002141,2023-04-22,2023-04-24,CL0329,CI010,CI006,SV01,ST04,TR01,2.79,0.181,47.57
15002142,2023-04-22,2023-04-23,CL0334,CI009,CI011,SV02,ST03,TR03,2.7,0.242,65.47
15002143,2023-04-22,2023-04-23,CL0265,CI001,CI013,SV01,ST03,TR02,1.79,0.045,20.02
15002144,2023-04-22,2023-04-22,CL0031,CI013,CI010,SV03,ST04,TR02,2.18,0.053,31.72
15002145,2023-04-22,2023-04-24,CL0190,CI008,CI003,SV02,ST03,TR02,4.39,0.071,20.97
15002146,2023-04-22,2023-04-25,CL0014,CI005,CI013,SV01,ST04,TR02,4.45,0.063,27.3
15002147,2023-04-22,2023-04-24,CL0188,CI008,CI004,SV01,ST04,TR02,3.9,0.057,15.85
15002148,2023-04-22,2023-04-28,CL0257,CI007,CI001,SV04,ST04,TR01,5.67,0.129,38.41
15002149,2023-04-22,2023-04-25,CL0353,CI009,CI007,SV01,ST04,TR02,4.09,0.093,30.92
15002150,2023-04-22,2023-04-25,CL0128,CI003,CI011,SV01,ST04,TR03,6.93,0.195,56.22
15002151,2023-04-22,2023-04-23,CL0291,CI001,CI004,SV03,ST04,TR04,7.54,0.062,27.01
15002152,2023-04-22,2023-04-27,CL0117,CI013,CI001,SV04,ST04,TR03,3.15,0.228,70.22
15002153,2023-04-22,2023-04-24,CL0076,CI009,CI001,SV02,ST02,TR03,7.04,0.151,51.13
15002154,2023-04-22,2023-04-23,CL0059,CI006,CI010,SV02,ST04,TR03,3.35,0.132,42.17
15002155,2023-04-22,2023-04-25,CL0142,CI012,CI001,SV01,ST04,TR01,3.71,0.176,47.93
15002156,2023-04-22,2023-04-23,CL0251,CI006,CI009,SV02,ST04,TR02,1.4,0.081,31.05
15002157,2023-04-22,2023-04-25,CL0023,CI007,CI008,SV01,ST04,TR02,2.22,0.185,31.18
15002158,2023-04-22,2023-04-24,CL0228,CI005,CI004,SV01,ST04,TR03,2.24,0.096,19.04
15002159,2023-04-23,2023-04-24,CL0047,CI004,CI011,SV02,ST04,TR01,1.06,0.133,39.06
15002160,2023-04-23,2023-04-24,CL0003,CI006,CI011,SV02,ST04,TR04,12.23,0.223,68.81
15002161,2023-04-23,2023-04-23,CL0179,CI004,CI012,SV03,ST04,TR01,1.24,0.107,42.77
15002162,2023-04-23,2023-04-27,CL0296,CI011,CI010,SV01,ST04,TR04,2.18,0.219,56.69
15002163,2023-04-23,2023-04-23,CL0110,CI002,CI004,SV03,ST06,TR01,1.35,0.389,62.36
15002164,2023-04-23,2023-04-24,CL0228,CI012,CI005,SV02,ST04,TR03,4.39,0.129,43.09
15002165,2023-04-23,2023-04-24,CL0095,CI009,CI009,SV03,ST04,TR02,2.55,0.101,25.91
15002166,2023-04-23,2023-04-25,CL0153,CI003,CI008,SV01,ST02,TR02,2.19,0.269,37.76
15002167,2023-04-23,2023-04-25,CL0117,CI004,CI012,SV01,ST05,TR01,2.84,0.06,24.41
15002168,2023-04-23,2023-04-25,CL0376,CI009,CI008,SV02,ST04,TR04,4.26,0.196,55.77
15002169,2023-04-23,2023-04-27,CL0144,CI010,CI007,SV04,ST04,TR04,4.63,0.172,65.29
15002170,2023-04-23,2023-04-23,CL0219,CI013,CI011,SV03,ST03,TR03,5.5,0.096,42.51
15002171,2023-04-23,2023-04-27,CL0067,CI006,CI010,SV01,ST01,TR02,5.6,0.273,72.74
15002172,2023-04-24,2023-04-25,CL0053,CI003,CI003,SV02,ST04,TR04,2.77,0.071,17.59
15002173,2023-04-24,2023-04-26,CL0135,CI002,CI001,SV02,ST04,TR02,3.23,0.119,25.92
15002174,2023-04-24,2023-04-25,CL0357,CI011,CI007,SV02,ST04,TR02,1.17,0.12,34.89
15002175,2023-04-24,2023-04-27,CL0206,CI006,CI001,SV01,ST04,TR04,3.22,0.064,16.08
15002176,2023-04-24,2023-04-27,CL0111,CI012,CI013,SV01,ST04,TR01,2.82,0.225,58.86
15002177,2023-04-24,2023-04-25,CL0035,CI005,CI009,SV02,ST04,TR04,4.23,0.184,53.42
15002178,2023-04-24,2023-04-24,CL0155,CI011,CI009,SV03,ST04,TR03,5.93,0.091,42.19
15002179,2023-04-24,2023-04-24,CL0089,CI009,CI002,SV03,ST04,TR04,2.64,0.161,53.11
15002180,2023-04-24,2023-04-24,CL0164,CI008,CI003,SV03,ST04,TR03,3.12,0.033,17.35
15002181,2023-04-24,2023-04-24,CL0195,CI008,CI009,SV02,ST04,TR01,4.47,0.109,39.36
15002182,2023-04-24,2023-04-25,CL0213,CI003,CI002,SV01,ST06,TR01,13.42,0.19,40.38
15002183,2023-04-24,2023-04-30,CL0299,CI008,CI011,SV04,ST04,TR02,3.7,0.042,37.04
15002184,2023-04-24,2023-04-26,CL0314,CI010,CI009,SV02,ST04,TR04,1.27,0.061,15.96
15002185,2023-04-24,2023-04-26,CL0313,CI002,CI008,SV02,ST04,TR01,2.78,0.151,28.12
15002186,2023-04-24,2023-04-26,CL0025,CI011,CI001,SV02,ST04,TR04,3.04,0.099,37.15
15002187,2023-04-24,2023-04-25,CL0046,CI010,CI008,SV02,ST04,TR04,0.71,0.118,35.68
15002188,2023-04-24,2023-04-27,CL0133,CI003,CI006,SV01,ST04,TR01,1.87,0.174,28.06
15002189,2023-04-24,2023-04-26,CL0132,CI011,CI001,SV02,ST04,TR02,7.39,0.263,73.14
15002190,2023-04-24,2023-04-25,CL0008,CI005,CI003,SV03,ST04,TR03,4.49,0.206,40.26
15002191,2023-04-24,2023-04-26,CL0198,CI009,CI004,SV01,ST03,TR04,2.78,0.189,49.09
15002192,2023-04-24,2023-04-25,CL0338,CI006,CI001,SV02,ST02,TR02,5.28,0.118,27.73
15002193,2023-04-24,2023-04-26,CL0303,CI005,CI002,SV02,ST04,TR02,1.93,0.185,31.44
15002194,2023-04-24,2023-04-25,CL0358,CI005,CI012,SV02,ST03,TR02,4.29,0.143,45.63
15002195,2023-04-24,2023-04-25,CL0357,CI010,CI008,SV03,ST04,TR03,6.79,0.14,57.81
15002196,2023-04-24,2023-04-27,CL0098,CI007,CI001,SV01,ST04,TR02,2.69,0.159,27.0
15002197,2023-04-24,2023-04-25,CL0079,CI009,CI011,SV03,ST04,TR04,2.55,0.501,124.18
15002198,2023-04-24,2023-04-26,CL0340,CI009,CI003,SV01,ST04,TR04,4.48,0.071,30.33
15002199,2023-04-24,2023-04-27,CL0310,CI010,CI012,SV01,ST01,TR03,7.41,0.158,49.81
15002200,2023-04-24,2023-04-27,CL0300,CI011,CI010,SV01,ST03,TR03,7.77,0.292,76.05
15002201,2023-04-24,2023-04-26,CL0297,CI010,CI007,SV02,ST01,TR02,3.93,0.183,50.16
15002202,2023-04-24,2023-04-29,CL0376,CI012,CI002,SV04,ST04,TR02,4.46,0.147,57.23
15002203,2023-04-24,2023-04-25,CL0061,CI002,CI007,SV02,ST04,TR03,6.03,0.088,23.49
15002204,2023-04-24,2023-04-26,CL0115,CI005,CI004,SV02,ST04,TR04,10.15,0.165,38.26
15002205,2023-04-25,2023-04-27,CL0297,CI012,CI009,SV02,ST04,TR02,6.06,0.3,78.33
15002206,2023-04-25,2023-04-26,CL0181,CI001,CI006,SV03,ST01,TR01,1.55,0.169,33.17
15002207,2023-04-25,2023-04-26,CL0266,CI001,CI004,SV03,ST04,TR01,3.36,0.328,51.19
15002208,2023-04-25,2023-04-28,CL0320,CI006,CI007,SV01,ST04,TR04,2.89,0.105,20.7
15002209,2023-04-25,2023-04-27,CL0036,CI003,CI010,SV02,ST04,TR01,3.59,0.291,76.69
15002210,2023-04-25,2023-04-27,CL0078,CI001,CI008,SV02,ST04,TR04,1.76,0.08,17.75
15002211,2023-04-25,2023-04-26,CL0095,CI004,CI012,SV02,ST03,TR03,4.61,0.077,31.75
15002212,2023-04-25,2023-04-28,CL0123,CI006,CI004,SV01,ST04,TR01,3.24,0.322,47.06
15002213,2023-04-25,2023-04-26,CL0131,CI002,CI001,SV03,ST04,TR04,2.91,0.075,23.12
15002214,2023-04-25,2023-04-26,CL0364,CI006,CI003,SV02,ST01,TR01,1.9,0.167,30.71
15002215,2023-04-25,2023-04-26,CL0300,CI010,CI011,SV02,ST04,TR01,4.26,0.08,31.82
15002216,2023-04-25,2023-04-25,CL0203,CI003,CI009,SV03,ST04,TR03,5.98,0.246,74.24
15002217,2023-04-25,2023-04-27,CL0314,CI002,CI004,SV01,ST04,TR04,2.87,0.042,12.47
15002218,2023-04-25,2023-04-29,CL0030,CI006,CI002,SV01,ST04,TR02,1.62,0.137,22.23
15002219,2023-04-25,2023-04-26,CL0112,CI005,CI013,SV02,ST04,TR03,1.56,0.124,39.96
15002220,2023-04-25,2023-04-27,CL0373,CI003,CI009,SV02,ST01,TR01,1.76,0.82,171.97
15002221,2023-04-25,2023-04-25,CL0223,CI003,CI002,SV03,ST04,TR02,20.42,0.085,40.08
15002222,2023-04-25,2023-04-26,CL0044,CI010,CI003,SV02,ST04,TR01,2.55,0.276,72.1
15002223,2023-04-25,2023-04-25,CL0083,CI011,CI007,SV03,ST04,TR04,2.13,0.413,100.76
15002224,2023-04-25,2023-04-25,CL0260,CI011,CI006,SV03,ST06,TR01,8.94,0.08,44.3
15002225,2023-04-25,2023-04-26,CL0099,CI009,CI002,SV02,ST04,TR02,2.97,0.12,39.32
15002226,2023-04-25,2023-05-01,CL0133,CI011,CI001,SV04,ST04,TR01,3.49,0.045,39.27
15002227,2023-04-26,2023-04-29,CL0005,CI006,CI004,SV01,ST04,TR03,8.11,0.072,21.44
15002228,2023-04-26,2023-04-28,CL0070,CI001,CI001,SV01,ST01,TR04,6.04,0.12,25.34
15002229,2023-04-26,2023-04-29,CL0175,CI003,CI013,SV01,ST04,TR04,2.37,0.19,51.13
15002230,2023-04-26,2023-05-01,CL0326,CI006,CI007,SV04,ST04,TR02,10.57,0.25,55.51
15002231,2023-04-26,2023-04-26,CL0193,CI009,CI002,SV03,ST02,TR04,5.28,0.132,51.35
15002232,2023-04-26,2023-04-27,CL0122,CI009,CI010,SV02,ST04,TR01,1.02,0.317,48.78
15002233,2023-04-26,2023-04-27,CL0222,CI011,CI012,SV02,ST04,TR03,3.13,0.101,35.9
15002234,2023-04-26,2023-04-27,CL0061,CI004,CI010,SV02,ST03,TR04,4.2,0.12,41.09
15002235,2023-04-26,2023-04-27,CL0357,CI005,CI007,SV03,ST02,TR03,5.28,0.552,86.62
15002236,2023-04-26,2023-04-27,CL0170,CI010,CI012,SV02,ST05,TR04,6.06,0.086,35.38
15002237,2023-04-26,2023-04-30,CL0066,CI005,CI011,SV01,ST04,TR03,6.8,0.161,49.5
15002238,2023-04-26,2023-04-29,CL0197,CI001,CI010,SV01,ST03,TR02,0.66,0.104,29.72
15002239,2023-04-26,2023-04-27,CL0333,CI009,CI003,SV03,ST04,TR04,1.59,0.05,30.29
15002240,2023-04-26,2023-04-27,CL0227,CI004,CI012,SV02,ST04,TR01,8.78,0.118,44.93
15002241,2023-04-26,2023-04-27,CL0095,CI006,CI009,SV02,ST04,TR04,6.22,0.074,36.92
15002242,2023-04-26,2023-04-27,CL0334,CI007,CI001,SV02,ST04,TR01,6.59,0.263,44.99
15002243,2023-04-26,2023-04-29,CL0090,CI012,CI009,SV01,ST04,TR02,3.87,0.288,66.19
15002244,2023-04-26,2023-04-28,CL0373,CI006,CI004,SV01,ST04,TR01,8.04,0.124,26.24
15002245,2023-04-26,2023-04-27,CL0007,CI007,CI003,SV02,ST04,TR03,2.8,0.109,24.26
15002246,2023-04-26,2023-04-26,CL0362,CI004,CI013,SV03,ST04,TR02,4.61,0.215,69.63
15002247,2023-04-26,2023-04-27,CL0232,CI004,CI006,SV03,ST04,TR03,6.67,0.28,48.55
15002248,2023-04-26,2023-05-01,CL0113,CI007,CI002,SV04,ST02,TR04,8.17,0.075,32.35
15002249,2023-04-26,2023-04-28,CL0089,CI013,CI009,SV02,ST04,TR04,2.99,0.186,49.42
15002250,2023-04-26,2023-04-28,CL0108,CI006,CI013,SV01,ST04,TR03,3.12,0.104,34.92
15002251,2023-04-26,2023-04-27,CL0108,CI005,CI008,SV03,ST04,TR04,1.69,0.17,31.75
15002252,2023-04-26,2023-04-27,CL0373,CI004,CI005,SV02,ST02,TR03,1.96,0.118,23.42
15002253,2023-04-26,2023-04-28,CL0110,CI007,CI011,SV01,ST04,TR04,3.05,0.263,66.87
15002254,2023-04-27,2023-04-29,CL0367,CI002,CI006,SV02,ST04,TR04,4.99,0.057,18.83
15002255,2023-04-27,2023-04-27,CL0270,CI006,CI001,SV03,ST01,TR01,1.84,0.197,36.8
15002256,2023-04-27,2023-04-28,CL0126,CI012,CI004,SV02,ST04,TR02,3.86,0.207,57.3
15002257,2023-04-27,2023-04-30,CL0023,CI004,CI008,SV04,ST02,TR04,4.85,0.349,59.13
15002258,2023-04-27,2023-04-29,CL0003,CI009,CI005,SV01,ST04,TR03,1.8,0.139,38.08
15002259,2023-04-27,2023-04-29,CL0303,CI008,CI012,SV02,ST04,TR04,3.16,0.268,71.41
15002260,2023-04-27,2023-04-29,CL0250,CI010,CI006,SV02,ST01,TR03,3.05,0.074,30.6
15002261,2023-04-27,2023-04-29,CL0045,CI004,CI001,SV02,ST04,TR01,3.47,0.208,35.58
15002262,2023-04-27,2023-04-29,CL0021,CI001,CI004,SV01,ST04,TR04,4.93,0.304,46.42
15002263,2023-04-27,2023-04-28,CL0014,CI011,CI005,SV03,ST04,TR01,2.79,0.171,55.25
15002264,2023-04-27,2023-05-02,CL0274,CI001,CI010,SV04,ST03,TR02,3.77,0.135,59.8
15002265,2023-04-27,2023-04-30,CL0007,CI001,CI006,SV01,ST01,TR02,7.22,0.15,30.0
15002266,2023-04-27,2023-04-28,CL0287,CI002,CI005,SV02,ST04,TR01,6.86,0.136,28.49
15002267,2023-04-27,2023-04-27,CL0141,CI011,CI004,SV03,ST04,TR03,1.54,0.622,147.04
15002268,2023-04-27,2023-04-29,CL0338,CI003,CI013,SV02,ST04,TR03,15.8,0.11,55.87
15002269,2023-04-27,2023-04-29,CL0085,CI003,CI002,SV02,ST04,TR04,3.46,0.047,17.07
15002270,2023-04-27,2023-04-28,CL0076,CI008,CI003,SV03,ST02,TR03,5.32,0.22,42.69
15002271,2023-04-27,2023-04-29,CL0025,CI002,CI007,SV02,ST04,TR01,3.33,0.132,25.02
15002272,2023-04-27,2023-04-30,CL0040,CI004,CI007,SV01,ST03,TR03,5.14,0.121,24.65
15002273,2023-04-27,2023-04-28,CL0186,CI009,CI002,SV02,ST03,TR02,2.69,0.053,24.75
15002274,2023-04-27,2023-05-01,CL0192,CI011,CI005,SV04,ST04,TR02,5.01,0.225,79.82
15002275,2023-04-27,2023-04-28,CL0213,CI006,CI004,SV02,ST04,TR03,5.43,0.16,31.59
15002276,2023-04-27,2023-04-29,CL0189,CI011,CI002,SV02,ST04,TR04,7.17,0.067,36.95
15002277,2023-04-27,2023-04-28,CL0019,CI009,CI007,SV02,ST03,TR04,1.64,0.061,27.38
15002278,2023-04-27,2023-04-30,CL0330,CI013,CI011,SV01,ST01,TR01,3.49,0.058,23.71
15002279,2023-04-27,2023-04-28,CL0122,CI007,CI009,SV03,ST04,TR01,9.05,0.207,71.18
15002280,2023-04-27,2023-05-02,CL0230,CI010,CI009,SV04,ST05,TR04,2.4,0.159,37.24
15002281,2023-04-27,2023-04-29,CL0308,CI013,CI008,SV02,ST04,TR03,1.05,0.168,43.48
15002282,2023-04-27,2023-04-28,CL0351,CI007,CI002,SV02,ST04,TR03,4.57,0.152,31.35
15002283,2023-04-27,2023-04-29,CL0062,CI010,CI004,SV01,ST04,TR02,4.43,0.08,29.01
15002284,2023-04-27,2023-04-29,CL0329,CI008,CI007,SV01,ST04,TR03,1.84,0.055,13.76
15002285,2023-04-27,2023-04-29,CL0114,CI001,CI011,SV02,ST04,TR04,2.33,0.176,49.15
15002286,2023-04-27,2023-04-29,CL0286,CI005,CI009,SV02,ST04,TR02,4.67,0.146,44.42
15002287,2023-04-27,2023-04-29,CL0076,CI013,CI012,SV01,ST03,TR01,1.78,0.205,48.19
15002288,2023-04-27,2023-04-28,CL0341,CI004,CI005,SV01,ST05,TR04,1.54,0.082,16.73
15002289,2023-04-27,2023-04-29,CL0120,CI012,CI004,SV02,ST03,TR01,3.35,0.065,30.77
15002290,2023-04-27,2023-04-29,CL0147,CI003,CI010,SV01,ST04,TR02,8.67,0.158,51.62
15002291,2023-04-27,2023-04-29,CL0077,CI003,CI010,SV01,ST04,TR02,1.02,0.095,27.08
15002292,2023-04-27,2023-04-29,CL0200,CI011,CI009,SV02,ST04,TR04,1.59,0.068,27.35
15002293,2023-04-28,2023-04-28,CL0302,CI003,CI005,SV03,ST04,TR03,4.03,0.144,32.41
15002294,2023-04-28,2023-04-30,CL0321,CI007,CI008,SV01,ST04,TR03,1.92,0.105,20.82
15002295,2023-04-28,2023-04-29,CL0346,CI002,CI009,SV02,ST04,TR04,3.2,0.191,50.62
15002296,2023-04-28,2023-04-28,CL0062,CI004,CI004,SV03,ST03,TR02,4.53,0.11,28.78
15002297,2023-04-28,2023-04-30,CL0243,CI011,CI009,SV02,ST04,TR01,4.69,0.28,72.51
15002298,2023-04-28,2023-04-28,CL0255,CI005,CI001,SV02,ST04,TR04,15.15,0.164,38.77
15002299,2023-04-28,2023-05-01,CL0187,CI002,CI003,SV01,ST04,TR02,7.68,0.169,32.69
15002300,2023-04-28,2023-05-03,CL0020,CI008,CI013,SV01,ST06,TR03,1.65,0.09,28.46
15002301,2023-04-28,2023-04-30,CL0369,CI010,CI013,SV02,ST04,TR01,10.72,0.123,51.05
15002302,2023-04-28,2023-05-02,CL0325,CI009,CI008,SV01,ST04,TR04,3.03,0.773,161.58
15002303,2023-04-28,2023-04-28,CL0292,CI001,CI002,SV03,ST04,TR01,4.82,0.06,21.89
15002304,2023-04-28,2023-04-30,CL0076,CI002,CI001,SV02,ST04,TR01,2.68,0.142,25.6
15002305,2023-04-28,2023-04-30,CL0215,CI007,CI001,SV02,ST04,TR01,3.91,0.11,24.22
15002306,2023-04-28,2023-05-01,CL0354,CI010,CI008,SV01,ST04,TR03,9.77,0.39,97.75
15002307,2023-04-28,2023-04-30,CL0170,CI006,CI008,SV02,ST04,TR04,9.39,0.055,21.42
15002308,2023-04-28,2023-04-30,CL0069,CI004,CI006,SV01,ST02,TR03,3.26,0.095,19.83
15002309,2023-04-28,2023-05-02,CL0221,CI008,CI010,SV04,ST05,TR02,1.64,0.104,45.53
15002310,2023-04-28,2023-05-01,CL0146,CI012,CI005,SV01,ST03,TR02,6.01,0.097,36.08
15002311,2023-04-28,2023-04-28,CL0015,CI005,CI003,SV03,ST04,TR01,7.88,0.212,46.23
15002312,2023-04-28,2023-04-30,CL0178,CI009,CI011,SV02,ST06,TR02,3.57,0.174,53.08
15002313,2023-04-28,2023-04-30,CL0220,CI008,CI011,SV02,ST04,TR04,1.86,0.179,49.05
15002314,2023-04-28,2023-05-01,CL0321,CI007,CI006,SV01,ST03,TR01,4.22,0.091,20.22
15002315,2023-04-28,2023-04-30,CL0056,CI008,CI002,SV02,ST04,TR03,2.42,0.152,27.92
15002316,2023-04-28,2023-04-28,CL0015,CI012,CI010,SV03,ST04,TR01,2.94,0.1,41.83
15002317,2023-04-28,2023-04-30,CL0236,CI001,CI002,SV02,ST02,TR03,2.54,0.113,23.35
15002318,2023-04-28,2023-04-30,CL0138,CI011,CI006,SV01,ST04,TR02,3.33,0.115,37.46
15002319,2023-04-28,2023-05-01,CL0074,CI008,CI001,SV01,ST04,TR01,2.88,0.064,15.77
15002320,2023-04-28,2023-05-01,CL0006,CI004,CI008,SV01,ST04,TR04,1.07,0.122,21.1
15002321,2023-04-28,2023-04-29,CL0081,CI008,CI012,SV03,ST04,TR01,2.12,0.12,46.72
15002322,2023-04-28,2023-04-30,CL0261,CI012,CI010,SV02,ST04,TR03,5.42,0.105,39.96
15002323,2023-04-28,2023-05-01,CL0329,CI006,CI008,SV01,ST04,TR03,2.14,0.214,34.76
15002324,2023-04-28,2023-04-28,CL0251,CI001,CI005,SV03,ST04,TR01,4.06,0.147,31.15
15002325,2023-04-28,2023-04-30,CL0061,CI013,CI013,SV02,ST04,TR04,7.84,0.15,32.56
15002326,2023-04-28,2023-05-02,CL0119,CI010,CI011,SV01,ST03,TR04,2.92,0.068,26.06
15002327,2023-04-29,2023-04-30,CL0341,CI007,CI008,SV02,ST03,TR04,3.38,0.097,22.18
15002328,2023-04-29,2023-04-30,CL0259,CI002,CI008,SV02,ST02,TR01,4.31,0.192,32.7
15002329,2023-04-29,2023-04-29,CL0146,CI004,CI003,SV03,ST04,TR03,3.5,0.069,24.08
15002330,2023-04-29,2023-05-01,CL0196,CI010,CI003,SV02,ST04,TR01,1.91,0.076,29.34
15002331,2023-04-29,2023-04-30,CL0187,CI010,CI013,SV02,ST03,TR04,9.62,0.122,49.28
15002332,2023-04-29,2023-04-30,CL0198,CI011,CI008,SV03,ST04,TR02,4.71,0.512,129.66
15002333,2023-04-29,2023-05-04,CL0247,CI006,CI007,SV04,ST05,TR02,22.66,0.095,47.79
15002334,2023-04-29,2023-05-03,CL0199,CI007,CI004,SV04,ST04,TR01,2.28,0.122,32.69
15002335,2023-04-29,2023-04-29,CL0379,CI005,CI002,SV03,ST03,TR03,1.54,0.144,31.67
15002336,2023-04-29,2023-04-30,CL0095,CI006,CI005,SV02,ST04,TR03,3.17,0.318,48.51
15002337,2023-04-29,2023-05-01,CL0346,CI008,CI002,SV01,ST04,TR03,6.74,0.061,19.83
15002338,2023-04-29,2023-04-30,CL0042,CI004,CI001,SV02,ST04,TR04,2.69,0.108,21.74
15002339,2023-04-29,2023-05-01,CL0275,CI005,CI008,SV02,ST04,TR04,4.75,0.104,23.04
15002340,2023-04-29,2023-05-02,CL0271,CI010,CI007,SV04,ST04,TR01,1.7,0.124,51.86
15002341,2023-04-29,2023-05-01,CL0156,CI013,CI008,SV02,ST01,TR02,1.9,0.267,66.0
15002342,2023-04-29,2023-05-01,CL0287,CI003,CI008,SV02,ST02,TR01,3.97,0.103,22.26
15002343,2023-04-29,2023-05-01,CL0036,CI003,CI008,SV02,ST01,TR04,2.84,0.208,36.77
15002344,2023-04-29,2023-05-01,CL0141,CI008,CI012,SV02,ST03,TR04,2.77,0.17,51.06
15002345,2023-04-29,2023-04-29,CL0260,CI007,CI003,SV03,ST02,TR03,2.54,0.052,21.03
15002346,2023-04-29,2023-05-01,CL0305,CI002,CI008,SV01,ST04,TR01,3.47,0.158,28.96
15002347,2023-04-29,2023-05-01,CL0174,CI012,CI004,SV01,ST04,TR04,3.18,0.089,30.47
15002348,2023-04-29,2023-05-02,CL0376,CI013,CI004,SV01,ST04,TR01,3.28,0.111,36.58
15002349,2023-04-29,2023-05-02,CL0034,CI013,CI011,SV01,ST02,TR01,3.02,0.119,36.0
15002350,2023-04-29,2023-04-30,CL0101,CI012,CI007,SV02,ST04,TR04,1.11,0.472,104.22
15002351,2023-04-29,2023-05-01,CL0110,CI005,CI001,SV02,ST04,TR02,12.37,0.156,37.35
15002352,2023-04-29,2023-05-01,CL0246,CI003,CI010,SV01,ST04,TR02,1.81,0.236,59.55
15002353,2023-04-29,2023-05-04,CL0272,CI003,CI006,SV04,ST04,TR02,3.91,0.374,67.62
15002354,2023-04-29,2023-05-02,CL0013,CI008,CI011,SV01,ST06,TR01,2.26,0.185,45.2
15002355,2023-04-29,2023-04-30,CL0018,CI007,CI005,SV02,ST04,TR04,3.19,0.05,17.19
15002356,2023-04-29,2023-04-29,CL0098,CI009,CI003,SV03,ST04,TR04,1.4,0.157,48.03
15002357,2023-04-29,2023-05-01,CL0153,CI010,CI002,SV02,ST04,TR03,1.82,0.082,31.88
15002358,2023-04-30,2023-05-01,CL0338,CI005,CI009,SV01,ST04,TR04,1.94,0.213,52.49
15002359,2023-04-30,2023-05-02,CL0355,CI012,CI010,SV02,ST04,TR03,3.41,0.322,82.67
15002360,2023-04-30,2023-05-01,CL0318,CI012,CI004,SV02,ST05,TR03,1.34,0.141,41.0
